Date,Cluster,Extreme Day,Medoid
2050-07-25,13,0,0
2050-07-26,15,0,0
2050-07-27,32,0,1
2050-07-28,32,0,0
2050-07-29,23,0,1
2050-07-30,5,0,0
2050-07-31,2,0,0
2050-08-01,15,0,0
2050-08-02,15,0,0
2050-08-03,27,0,0
2050-08-04,13,0,0
2050-08-05,27,0,0
2050-08-06,2,0,0
2050-08-07,27,0,0
2050-08-08,13,0,0
2050-08-09,32,0,0
2050-08-10,13,0,0
2050-08-11,13,0,1
2050-08-12,4,0,0
2050-08-13,2,0,1
2050-08-14,27,0,1
2050-08-15,27,0,0
2050-08-16,27,0,0
2050-08-17,10,0,0
2050-08-18,13,0,0
2050-08-19,23,0,0
2050-08-20,24,0,0
2050-08-21,32,0,0
2050-08-22,3,0,0
2050-08-23,4,0,0
2050-08-24,4,0,0
2050-08-25,4,0,0
2050-08-26,23,0,0
2050-08-27,23,0,0
2050-08-28,15,0,0
2050-08-29,13,0,0
2050-08-30,3,0,0
2050-08-31,0,0,0
2050-09-01,15,0,1
2050-09-02,28,0,0
2050-09-03,11,0,0
2050-09-04,5,0,0
2050-09-05,4,0,0
2050-09-06,4,0,0
2050-09-07,4,0,1
2050-09-08,32,0,0
2050-09-09,23,0,0
2050-09-10,17,0,0
2050-09-11,22,0,0
2050-09-12,5,0,0
2050-09-13,25,0,0
2050-09-14,6,0,0
2050-09-15,23,0,0
2050-09-16,30,0,0
2050-09-17,30,0,1
2050-09-18,5,0,1
2050-09-19,5,0,0
2050-09-20,24,0,0
2050-09-21,25,0,0
2050-09-22,22,0,1
2050-09-23,18,0,0
2050-09-24,18,0,0
2050-09-25,25,0,0
2050-09-26,20,0,0
2050-09-27,25,0,0
2050-09-28,22,0,0
2050-09-29,24,0,1
2050-09-30,11,0,0
2050-10-01,40,1,1
2050-10-02,20,0,0
2050-10-03,5,0,0
2050-10-04,5,0,0
2050-10-05,21,0,1
2050-10-06,7,0,1
2050-10-07,17,0,0
2050-10-08,11,0,0
2050-10-09,31,0,0
2050-10-10,19,0,0
2050-10-11,19,0,0
2050-10-12,25,0,0
2050-10-13,25,0,1
2050-10-14,1,0,0
2050-10-15,11,0,0
2050-10-16,24,0,0
2050-10-17,21,0,0
2050-10-18,19,0,1
2050-10-19,29,0,1
2050-10-20,25,0,0
2050-10-21,1,0,0
2050-10-22,1,0,0
2050-10-23,31,0,1
2050-10-24,20,0,0
2050-10-25,20,0,1
2050-10-26,19,0,0
2050-10-27,29,0,0
2050-10-28,11,0,0
2050-10-29,11,0,0
2050-10-30,25,0,0
2050-10-31,19,0,0
2050-11-01,20,0,0
2050-11-02,19,0,0
2050-11-03,7,0,0
2050-11-04,17,0,0
2050-11-05,1,0,0
2050-11-06,29,0,0
2050-11-07,31,0,0
2050-11-08,14,0,0
2050-11-09,16,0,0
2050-11-10,25,0,0
2050-11-11,17,0,0
2050-11-12,17,0,0
2050-11-13,29,0,0
2050-11-14,19,0,0
2050-11-15,9,0,1
2050-11-16,6,0,0
2050-11-17,3,0,0
2050-11-18,17,0,0
2050-11-19,17,0,0
2050-11-20,14,0,0
2050-11-21,19,0,0
2050-11-22,29,0,0
2050-11-23,11,0,0
2050-11-24,29,0,0
2050-11-25,17,0,0
2050-11-26,33,0,0
2050-11-27,3,0,1
2050-11-28,16,0,0
2050-11-29,16,0,0
2050-11-30,16,0,0
2050-12-01,14,0,0
2050-12-02,33,0,0
2050-12-03,33,0,0
2050-12-04,6,0,0
2050-12-05,6,0,0
2050-12-06,3,0,0
2050-12-07,6,0,0
2050-12-08,26,0,0
2050-12-09,26,0,0
2050-12-10,17,0,1
2050-12-11,16,0,0
2050-12-12,14,0,0
2050-12-13,16,0,0
2050-12-14,3,0,0
2050-12-15,16,0,0
2050-12-16,33,0,1
2050-12-17,3,0,0
2050-12-18,14,0,0
2050-12-19,3,0,0
2050-12-20,3,0,0
2050-12-21,3,0,0
2050-12-22,9,0,0
2050-12-23,33,0,0
2050-12-24,6,0,0
2050-12-25,14,0,0
2050-12-26,17,0,0
2050-12-27,41,1,1
2050-12-28,16,0,0
2050-12-29,14,0,0
2050-12-30,3,0,0
2050-12-31,42,1,1
