Date,Cluster,Extreme Day,Medoid
2050-01-01,23,0,0
2050-01-02,5,0,0
2050-01-03,10,0,0
2050-01-04,10,0,0
2050-01-05,10,0,0
2050-01-06,10,0,0
2050-01-07,6,0,0
2050-01-08,23,0,1
2050-01-09,10,0,0
2050-01-10,10,0,0
2050-01-11,13,0,0
2050-01-12,10,0,1
2050-01-13,13,0,0
2050-01-14,25,0,0
2050-01-15,13,0,0
2050-01-16,28,1,1
2050-01-17,13,0,0
2050-01-18,13,0,0
2050-01-19,10,0,0
2050-01-20,10,0,0
2050-01-21,13,0,0
2050-01-22,9,0,0
2050-01-23,29,1,1
2050-01-24,13,0,0
2050-01-25,5,0,0
2050-01-26,5,0,0
2050-01-27,16,0,0
2050-01-28,15,0,0
2050-01-29,1,0,1
2050-01-30,16,0,0
2050-01-31,13,0,0
2050-02-01,11,0,0
2050-02-02,16,0,1
2050-02-03,5,0,0
2050-02-04,1,0,0
2050-02-05,1,0,0
2050-02-06,5,0,1
2050-02-07,5,0,0
2050-02-08,5,0,0
2050-02-09,5,0,0
2050-02-10,11,0,0
2050-02-11,27,0,0
2050-02-12,5,0,0
2050-02-13,13,0,0
2050-02-14,10,0,0
2050-02-15,5,0,0
2050-02-16,5,0,0
2050-02-17,12,0,0
2050-02-18,1,0,0
2050-02-19,1,0,0
2050-02-20,11,0,0
2050-02-21,26,0,0
2050-02-22,16,0,0
2050-02-23,21,0,0
2050-02-24,5,0,0
2050-02-25,27,0,0
2050-02-26,25,0,0
2050-02-27,9,0,1
2050-02-28,26,0,0
2050-03-01,10,0,0
2050-03-02,13,0,0
2050-03-03,5,0,0
2050-03-04,1,0,0
2050-03-05,1,0,0
2050-03-06,26,0,0
2050-03-07,5,0,0
2050-03-08,26,0,0
2050-03-09,21,0,0
2050-03-10,12,0,0
2050-03-11,27,0,0
2050-03-12,1,0,0
2050-03-13,17,0,0
2050-03-14,17,0,1
2050-03-15,17,0,0
2050-03-16,17,0,0
2050-03-17,21,0,0
2050-03-18,7,0,0
