Date,Cluster,Extreme Day,Medoid
2050-01-01,2,0,0
2050-01-02,14,0,0
2050-01-03,19,0,0
2050-01-04,19,0,0
2050-01-05,19,0,0
2050-01-06,19,0,0
2050-01-07,4,0,0
2050-01-08,13,0,0
2050-01-09,19,0,0
2050-01-10,19,0,0
2050-01-11,1,0,0
2050-01-12,19,0,1
2050-01-13,21,0,0
2050-01-14,7,0,1
2050-01-15,21,0,0
2050-01-16,26,1,1
2050-01-17,21,0,0
2050-01-18,1,0,0
2050-01-19,19,0,0
2050-01-20,19,0,0
2050-01-21,21,0,0
2050-01-22,7,0,0
2050-01-23,27,1,1
2050-01-24,1,0,0
2050-01-25,1,0,0
2050-01-26,5,0,0
2050-01-27,11,0,0
2050-01-28,22,0,0
2050-01-29,2,0,0
2050-01-30,21,0,0
2050-01-31,1,0,0
2050-02-01,21,0,0
2050-02-02,11,0,0
2050-02-03,5,0,0
2050-02-04,5,0,0
2050-02-05,13,0,0
2050-02-06,5,0,0
2050-02-07,5,0,0
2050-02-08,5,0,0
2050-02-09,5,0,1
2050-02-10,1,0,1
2050-02-11,4,0,1
2050-02-12,5,0,0
2050-02-13,21,0,0
2050-02-14,19,0,0
2050-02-15,5,0,0
2050-02-16,5,0,0
2050-02-17,20,0,0
2050-02-18,2,0,0
2050-02-19,25,0,0
2050-02-20,1,0,0
2050-02-21,20,0,0
2050-02-22,11,0,1
2050-02-23,5,0,0
2050-02-24,5,0,0
2050-02-25,15,0,0
2050-02-26,11,0,0
2050-02-27,11,0,0
2050-02-28,4,0,0
2050-03-01,19,0,0
2050-03-02,1,0,0
2050-03-03,5,0,0
2050-03-04,13,0,0
2050-03-05,25,0,0
2050-03-06,20,0,0
2050-03-07,5,0,0
2050-03-08,24,0,0
2050-03-09,14,0,0
2050-03-10,14,0,0
2050-03-11,4,0,0
2050-03-12,2,0,1
2050-03-13,14,0,0
2050-03-14,14,0,0
2050-03-15,14,0,0
2050-03-16,14,0,0
2050-03-17,5,0,0
2050-03-18,2,0,0
2050-03-19,25,0,0
2050-03-20,24,0,0
2050-03-21,25,0,0
2050-03-22,20,0,0
2050-03-23,8,0,0
2050-03-24,11,0,0
2050-03-25,2,0,0
2050-03-26,2,0,0
2050-03-27,25,0,0
2050-03-28,25,0,0
2050-03-29,20,0,0
2050-03-30,8,0,0
2050-03-31,24,0,0
2050-04-01,22,0,0
2050-04-02,22,0,0
2050-04-03,28,1,1
2050-04-04,14,0,0
2050-04-05,20,0,0
2050-04-06,24,0,0
2050-04-07,25,0,1
2050-04-08,25,0,0
2050-04-09,15,0,0
2050-04-10,8,0,0
2050-04-11,1,0,0
2050-04-12,14,0,0
2050-04-13,15,0,0
2050-04-14,14,0,0
2050-04-15,2,0,0
2050-04-16,2,0,0
2050-04-17,14,0,0
2050-04-18,20,0,0
2050-04-19,24,0,0
2050-04-20,24,0,1
2050-04-21,24,0,0
2050-04-22,25,0,0
2050-04-23,12,0,0
2050-04-24,11,0,0
2050-04-25,8,0,0
2050-04-26,11,0,0
2050-04-27,11,0,0
2050-04-28,11,0,0
2050-04-29,2,0,0
2050-04-30,15,0,0
2050-05-01,20,0,0
2050-05-02,12,0,0
2050-05-03,12,0,0
2050-05-04,20,0,0
2050-05-05,24,0,0
2050-05-06,15,0,0
2050-05-07,12,0,0
2050-05-08,24,0,0
2050-05-09,24,0,0
2050-05-10,9,0,1
2050-05-11,24,0,0
2050-05-12,12,0,1
2050-05-13,12,0,0
2050-05-14,2,0,0
2050-05-15,9,0,0
2050-05-16,11,0,0
2050-05-17,1,0,0
2050-05-18,11,0,0
2050-05-19,9,0,0
2050-05-20,15,0,0
2050-05-21,0,0,0
2050-05-22,24,0,0
2050-05-23,24,0,0
2050-05-24,20,0,0
2050-05-25,20,0,0
2050-05-26,9,0,0
2050-05-27,20,0,0
2050-05-28,24,0,0
2050-05-29,24,0,0
2050-05-30,11,0,0
2050-05-31,6,0,0
2050-06-01,0,0,0
2050-06-02,9,0,0
2050-06-03,2,0,0
2050-06-04,2,0,0
2050-06-05,12,0,0
2050-06-06,8,0,0
2050-06-07,8,0,0
2050-06-08,11,0,0
2050-06-09,8,0,0
2050-06-10,15,0,1
2050-06-11,15,0,0
2050-06-12,1,0,0
2050-06-13,11,0,0
2050-06-14,0,0,0
2050-06-15,8,0,0
2050-06-16,20,0,0
2050-06-17,8,0,0
2050-06-18,24,0,0
2050-06-19,1,0,0
2050-06-20,20,0,0
2050-06-21,16,0,0
2050-06-22,29,1,1
2050-06-23,3,0,0
2050-06-24,23,0,0
2050-06-25,20,0,0
2050-06-26,6,0,0
2050-06-27,20,0,0
2050-06-28,8,0,0
2050-06-29,10,0,0
2050-06-30,23,0,0
2050-07-01,23,0,1
2050-07-02,18,0,0
2050-07-03,16,0,0
2050-07-04,17,0,0
2050-07-05,17,0,0
2050-07-06,16,0,0
2050-07-07,17,0,0
2050-07-08,17,0,0
2050-07-09,18,0,0
2050-07-10,17,0,0
2050-07-11,10,0,0
2050-07-12,10,0,0
2050-07-13,3,0,0
2050-07-14,16,0,1
2050-07-15,18,0,0
2050-07-16,18,0,0
2050-07-17,18,0,0
2050-07-18,30,1,1
2050-07-19,16,0,0
2050-07-20,23,0,0
2050-07-21,0,0,0
2050-07-22,4,0,0
2050-07-23,0,0,0
2050-07-24,10,0,0
2050-07-25,3,0,0
2050-07-26,10,0,0
2050-07-27,18,0,0
2050-07-28,18,0,0
2050-07-29,0,0,0
2050-07-30,0,0,0
2050-07-31,10,0,0
2050-08-01,10,0,0
2050-08-02,10,0,0
2050-08-03,16,0,0
2050-08-04,3,0,0
2050-08-05,17,0,0
2050-08-06,18,0,1
2050-08-07,16,0,0
2050-08-08,10,0,0
2050-08-09,18,0,0
2050-08-10,3,0,1
2050-08-11,3,0,0
2050-08-12,23,0,0
2050-08-13,18,0,0
2050-08-14,16,0,0
2050-08-15,17,0,0
2050-08-16,17,0,0
2050-08-17,16,0,0
2050-08-18,10,0,0
2050-08-19,0,0,0
2050-08-20,0,0,0
2050-08-21,11,0,0
2050-08-22,17,0,0
2050-08-23,6,0,0
2050-08-24,17,0,0
2050-08-25,17,0,1
2050-08-26,0,0,0
2050-08-27,0,0,1
2050-08-28,10,0,1
2050-08-29,18,0,0
2050-08-30,21,0,0
2050-08-31,6,0,0
2050-09-01,10,0,0
2050-09-02,6,0,0
2050-09-03,15,0,0
2050-09-04,8,0,0
2050-09-05,6,0,1
2050-09-06,6,0,0
2050-09-07,6,0,0
2050-09-08,18,0,0
2050-09-09,7,0,0
2050-09-10,22,0,0
2050-09-11,20,0,0
2050-09-12,8,0,0
2050-09-13,20,0,1
2050-09-14,6,0,0
2050-09-15,0,0,0
2050-09-16,0,0,0
2050-09-17,8,0,0
2050-09-18,8,0,1
2050-09-19,8,0,0
2050-09-20,8,0,0
2050-09-21,9,0,0
2050-09-22,20,0,0
2050-09-23,15,0,0
2050-09-24,2,0,0
2050-09-25,20,0,0
2050-09-26,9,0,0
2050-09-27,1,0,0
2050-09-28,20,0,0
2050-09-29,8,0,0
2050-09-30,15,0,0
2050-10-01,31,1,1
2050-10-02,9,0,0
2050-10-03,8,0,0
2050-10-04,8,0,0
2050-10-05,11,0,0
2050-10-06,11,0,0
2050-10-07,22,0,0
2050-10-08,22,0,0
2050-10-09,11,0,0
2050-10-10,1,0,0
2050-10-11,14,0,0
2050-10-12,20,0,0
2050-10-13,14,0,0
2050-10-14,2,0,0
2050-10-15,15,0,0
2050-10-16,11,0,0
2050-10-17,11,0,0
2050-10-18,14,0,0
2050-10-19,14,0,1
2050-10-20,20,0,0
2050-10-21,2,0,0
2050-10-22,2,0,0
2050-10-23,11,0,0
2050-10-24,11,0,0
2050-10-25,9,0,0
2050-10-26,14,0,0
2050-10-27,25,0,0
2050-10-28,15,0,0
2050-10-29,15,0,0
2050-10-30,14,0,0
2050-10-31,14,0,0
2050-11-01,9,0,0
2050-11-02,14,0,0
2050-11-03,9,0,0
2050-11-04,22,0,0
2050-11-05,2,0,0
2050-11-06,14,0,0
2050-11-07,11,0,0
2050-11-08,21,0,0
2050-11-09,19,0,0
2050-11-10,9,0,0
2050-11-11,22,0,1
2050-11-12,22,0,0
2050-11-13,14,0,0
2050-11-14,14,0,0
2050-11-15,19,0,0
2050-11-16,1,0,0
2050-11-17,21,0,0
2050-11-18,22,0,0
2050-11-19,22,0,0
2050-11-20,11,0,0
