Date,Cluster,Extreme Day,Medoid
2050-01-01,33,0,0
2050-01-02,31,0,0
2050-01-03,29,0,0
2050-01-04,29,0,0
2050-01-05,5,0,0
2050-01-06,5,0,0
2050-01-07,26,0,0
2050-01-08,21,0,0
2050-01-09,29,0,1
2050-01-10,29,0,0
2050-01-11,19,0,1
2050-01-12,29,0,0
2050-01-13,19,0,0
2050-01-14,25,0,0
2050-01-15,19,0,0
2050-01-16,41,1,1
2050-01-17,10,0,0
2050-01-18,19,0,0
2050-01-19,29,0,0
2050-01-20,29,0,0
2050-01-21,10,0,0
2050-01-22,15,0,0
2050-01-23,42,1,1
2050-01-24,19,0,0
2050-01-25,13,0,1
2050-01-26,29,0,0
2050-01-27,25,0,0
2050-01-28,26,0,0
2050-01-29,39,0,0
2050-01-30,10,0,0
2050-01-31,19,0,0
2050-02-01,25,0,0
2050-02-02,25,0,1
2050-02-03,29,0,0
2050-02-04,39,0,0
2050-02-05,39,0,1
2050-02-06,13,0,0
2050-02-07,13,0,0
2050-02-08,29,0,0
2050-02-09,9,0,0
2050-02-10,13,0,0
2050-02-11,16,0,0
2050-02-12,39,0,0
2050-02-13,10,0,1
2050-02-14,5,0,0
2050-02-15,9,0,0
2050-02-16,31,0,0
2050-02-17,28,0,0
2050-02-18,0,0,0
2050-02-19,14,0,0
2050-02-20,2,0,0
2050-02-21,10,0,0
2050-02-22,25,0,0
2050-02-23,30,0,0
2050-02-24,9,0,0
2050-02-25,23,0,0
2050-02-26,1,0,0
2050-02-27,25,0,0
2050-02-28,32,0,0
2050-03-01,5,0,0
2050-03-02,19,0,0
2050-03-03,13,0,0
2050-03-04,39,0,0
2050-03-05,14,0,0
2050-03-06,28,0,0
2050-03-07,9,0,0
2050-03-08,32,0,1
2050-03-09,31,0,0
2050-03-10,9,0,0
2050-03-11,16,0,0
2050-03-12,6,0,0
2050-03-13,31,0,0
2050-03-14,35,0,0
2050-03-15,31,0,0
2050-03-16,31,0,0
2050-03-17,30,0,0
2050-03-18,14,0,0
2050-03-19,14,0,0
2050-03-20,8,0,0
2050-03-21,30,0,0
2050-03-22,28,0,0
2050-03-23,4,0,0
2050-03-24,27,0,0
2050-03-25,6,0,0
2050-03-26,16,0,0
2050-03-27,9,0,0
2050-03-28,9,0,0
2050-03-29,9,0,1
2050-03-30,4,0,0
2050-03-31,34,0,1
2050-04-01,26,0,0
2050-04-02,26,0,0
2050-04-03,43,1,1
2050-04-04,2,0,0
2050-04-05,28,0,0
2050-04-06,34,0,0
2050-04-07,30,0,0
2050-04-08,14,0,0
2050-04-09,16,0,0
2050-04-10,4,0,0
2050-04-11,35,0,0
2050-04-12,31,0,0
2050-04-13,34,0,0
2050-04-14,35,0,0
2050-04-15,33,0,0
2050-04-16,33,0,0
2050-04-17,30,0,0
2050-04-18,28,0,0
