Date,Cluster,Extreme Day,Medoid
2050-01-01,12,0,0
2050-01-02,11,0,0
2050-01-03,5,0,0
2050-01-04,5,0,0
2050-01-05,5,0,0
2050-01-06,5,0,0
2050-01-07,16,0,0
2050-01-08,0,0,0
2050-01-09,5,0,0
2050-01-10,5,0,0
2050-01-11,5,0,0
2050-01-12,5,0,0
2050-01-13,10,0,0
2050-01-14,18,0,0
2050-01-15,10,0,0
2050-01-16,19,1,1
2050-01-17,9,0,1
2050-01-18,9,0,0
2050-01-19,5,0,0
2050-01-20,5,0,0
2050-01-21,9,0,0
2050-01-22,18,0,0
2050-01-23,20,1,1
2050-01-24,10,0,0
2050-01-25,5,0,0
2050-01-26,11,0,0
2050-01-27,18,0,0
2050-01-28,16,0,0
2050-01-29,14,0,0
2050-01-30,18,0,0
2050-01-31,5,0,0
2050-02-01,10,0,0
2050-02-02,18,0,1
2050-02-03,11,0,0
2050-02-04,11,0,0
2050-02-05,0,0,0
2050-02-06,11,0,0
2050-02-07,11,0,0
2050-02-08,11,0,0
2050-02-09,11,0,1
2050-02-10,10,0,0
2050-02-11,15,0,0
2050-02-12,11,0,0
2050-02-13,9,0,0
2050-02-14,5,0,0
2050-02-15,11,0,0
2050-02-16,11,0,0
2050-02-17,13,0,0
2050-02-18,14,0,0
2050-02-19,4,0,0
2050-02-20,10,0,0
2050-02-21,9,0,0
2050-02-22,18,0,0
2050-02-23,11,0,0
2050-02-24,11,0,0
2050-02-25,15,0,0
2050-02-26,7,0,0
2050-02-27,18,0,0
2050-02-28,13,0,0
2050-03-01,5,0,0
2050-03-02,9,0,0
2050-03-03,11,0,0
2050-03-04,0,0,0
2050-03-05,4,0,0
2050-03-06,13,0,0
2050-03-07,11,0,0
2050-03-08,8,0,0
2050-03-09,11,0,0
2050-03-10,11,0,0
2050-03-11,15,0,0
2050-03-12,14,0,1
2050-03-13,12,0,0
2050-03-14,12,0,1
2050-03-15,12,0,0
2050-03-16,12,0,0
2050-03-17,11,0,0
2050-03-18,4,0,0
2050-03-19,4,0,0
2050-03-20,8,0,0
2050-03-21,11,0,0
2050-03-22,13,0,0
2050-03-23,3,0,0
2050-03-24,3,0,0
2050-03-25,14,0,0
2050-03-26,14,0,0
2050-03-27,11,0,0
2050-03-28,11,0,0
2050-03-29,13,0,0
2050-03-30,3,0,0
2050-03-31,8,0,0
2050-04-01,16,0,0
2050-04-02,16,0,0
2050-04-03,21,1,1
2050-04-04,12,0,0
2050-04-05,13,0,0
2050-04-06,8,0,0
2050-04-07,11,0,0
2050-04-08,4,0,0
2050-04-09,15,0,0
2050-04-10,3,0,0
2050-04-11,12,0,0
2050-04-12,12,0,0
2050-04-13,15,0,0
2050-04-14,12,0,0
2050-04-15,14,0,0
2050-04-16,14,0,0
2050-04-17,11,0,0
2050-04-18,13,0,0
2050-04-19,8,0,0
2050-04-20,8,0,1
2050-04-21,8,0,0
2050-04-22,4,0,1
2050-04-23,4,0,0
2050-04-24,7,0,0
2050-04-25,8,0,0
2050-04-26,7,0,0
2050-04-27,7,0,0
2050-04-28,7,0,0
2050-04-29,14,0,0
2050-04-30,15,0,0
2050-05-01,13,0,0
2050-05-02,13,0,0
2050-05-03,13,0,0
2050-05-04,13,0,0
2050-05-05,8,0,0
2050-05-06,15,0,0
2050-05-07,4,0,0
2050-05-08,8,0,0
2050-05-09,8,0,0
2050-05-10,1,0,1
2050-05-11,8,0,0
2050-05-12,13,0,0
2050-05-13,4,0,0
2050-05-14,14,0,0
2050-05-15,1,0,0
2050-05-16,18,0,0
2050-05-17,10,0,0
2050-05-18,7,0,0
2050-05-19,1,0,0
2050-05-20,15,0,0
2050-05-21,3,0,0
2050-05-22,8,0,0
2050-05-23,8,0,0
2050-05-24,13,0,0
2050-05-25,13,0,0
2050-05-26,1,0,0
2050-05-27,4,0,0
2050-05-28,8,0,0
2050-05-29,8,0,0
2050-05-30,2,0,0
2050-05-31,9,0,0
2050-06-01,3,0,0
2050-06-02,1,0,0
2050-06-03,14,0,0
2050-06-04,14,0,0
2050-06-05,13,0,0
2050-06-06,8,0,0
2050-06-07,3,0,0
2050-06-08,7,0,0
2050-06-09,3,0,1
2050-06-10,15,0,1
2050-06-11,15,0,0
2050-06-12,10,0,0
2050-06-13,18,0,0
2050-06-14,3,0,0
2050-06-15,3,0,0
2050-06-16,13,0,0
2050-06-17,8,0,0
2050-06-18,8,0,0
2050-06-19,13,0,0
2050-06-20,13,0,0
2050-06-21,6,0,0
2050-06-22,22,1,1
2050-06-23,6,0,0
2050-06-24,6,0,0
2050-06-25,13,0,0
2050-06-26,13,0,0
2050-06-27,13,0,0
2050-06-28,3,0,0
2050-06-29,2,0,0
2050-06-30,6,0,0
2050-07-01,6,0,0
2050-07-02,2,0,0
2050-07-03,6,0,0
2050-07-04,2,0,0
2050-07-05,2,0,0
2050-07-06,6,0,1
2050-07-07,6,0,0
2050-07-08,9,0,0
2050-07-09,2,0,0
2050-07-10,9,0,0
2050-07-11,2,0,0
2050-07-12,6,0,0
2050-07-13,6,0,0
2050-07-14,6,0,0
2050-07-15,2,0,0
2050-07-16,2,0,0
2050-07-17,17,0,0
2050-07-18,23,1,1
2050-07-19,6,0,0
2050-07-20,6,0,0
2050-07-21,2,0,0
2050-07-22,10,0,0
2050-07-23,8,0,0
2050-07-24,2,0,0
2050-07-25,2,0,0
2050-07-26,2,0,1
2050-07-27,2,0,0
2050-07-28,2,0,0
2050-07-29,3,0,0
2050-07-30,3,0,0
2050-07-31,2,0,0
