Date,Cluster,Extreme Day,Medoid
2050-01-01,5,0,0
2050-01-02,16,0,0
2050-01-03,15,0,0
2050-01-04,15,0,0
2050-01-05,1,0,0
2050-01-06,1,0,0
2050-01-07,18,0,0
2050-01-08,1,0,0
2050-01-09,15,0,0
2050-01-10,15,0,0
2050-01-11,7,0,0
2050-01-12,1,0,0
2050-01-13,7,0,0
2050-01-14,14,0,0
2050-01-15,7,0,0
2050-01-16,20,1,1
2050-01-17,7,0,0
2050-01-18,7,0,0
2050-01-19,1,0,0
2050-01-20,15,0,0
2050-01-21,7,0,0
2050-01-22,14,0,0
2050-01-23,21,1,1
2050-01-24,7,0,0
2050-01-25,15,0,0
2050-01-26,15,0,1
2050-01-27,14,0,0
2050-01-28,18,0,0
2050-01-29,5,0,0
2050-01-30,7,0,0
2050-01-31,1,0,0
2050-02-01,7,0,0
2050-02-02,14,0,0
2050-02-03,15,0,0
2050-02-04,15,0,0
2050-02-05,15,0,0
2050-02-06,15,0,0
2050-02-07,15,0,0
2050-02-08,15,0,0
2050-02-09,15,0,0
2050-02-10,1,0,0
2050-02-11,18,0,0
2050-02-12,15,0,0
2050-02-13,7,0,0
2050-02-14,1,0,0
2050-02-15,15,0,0
2050-02-16,15,0,0
2050-02-17,8,0,0
2050-02-18,5,0,0
2050-02-19,12,0,0
2050-02-20,1,0,0
2050-02-21,7,0,0
2050-02-22,14,0,0
2050-02-23,15,0,0
2050-02-24,15,0,0
2050-02-25,9,0,0
2050-02-26,14,0,0
2050-02-27,14,0,0
2050-02-28,8,0,0
2050-03-01,1,0,0
2050-03-02,7,0,0
2050-03-03,15,0,0
2050-03-04,16,0,0
2050-03-05,12,0,0
2050-03-06,8,0,0
2050-03-07,15,0,0
2050-03-08,9,0,0
2050-03-09,16,0,0
2050-03-10,16,0,0
2050-03-11,8,0,0
2050-03-12,5,0,1
2050-03-13,16,0,0
2050-03-14,16,0,0
2050-03-15,16,0,0
2050-03-16,16,0,0
2050-03-17,16,0,0
2050-03-18,12,0,0
2050-03-19,12,0,0
2050-03-20,3,0,0
2050-03-21,16,0,0
2050-03-22,8,0,0
2050-03-23,10,0,0
2050-03-24,10,0,0
2050-03-25,5,0,0
2050-03-26,18,0,0
2050-03-27,12,0,0
2050-03-28,15,0,0
2050-03-29,15,0,0
2050-03-30,10,0,0
2050-03-31,9,0,0
2050-04-01,18,0,0
2050-04-02,2,0,0
2050-04-03,22,1,1
2050-04-04,16,0,0
2050-04-05,8,0,0
2050-04-06,9,0,0
2050-04-07,16,0,0
2050-04-08,12,0,0
2050-04-09,5,0,0
2050-04-10,10,0,0
2050-04-11,1,0,0
2050-04-12,16,0,0
2050-04-13,9,0,1
2050-04-14,16,0,0
2050-04-15,5,0,0
2050-04-16,5,0,0
2050-04-17,16,0,0
2050-04-18,8,0,0
2050-04-19,3,0,0
2050-04-20,3,0,1
2050-04-21,3,0,0
2050-04-22,12,0,1
2050-04-23,12,0,0
2050-04-24,9,0,0
2050-04-25,3,0,0
2050-04-26,14,0,0
2050-04-27,9,0,0
2050-04-28,14,0,0
2050-04-29,5,0,0
2050-04-30,3,0,0
2050-05-01,8,0,0
2050-05-02,8,0,0
