Date,Cluster,Extreme Day,Medoid
2050-01-01,0,0,0
2050-01-02,3,0,0
2050-01-03,3,0,0
2050-01-04,3,0,0
2050-01-05,3,0,0
2050-01-06,3,0,0
2050-01-07,1,0,0
2050-01-08,3,0,0
2050-01-09,3,0,0
2050-01-10,3,0,0
2050-01-11,3,0,0
2050-01-12,3,0,0
2050-01-13,3,0,0
2050-01-14,1,0,0
2050-01-15,3,0,0
2050-01-16,4,1,1
2050-01-17,3,0,0
2050-01-18,3,0,0
2050-01-19,3,0,0
2050-01-20,3,0,0
2050-01-21,3,0,0
2050-01-22,1,0,0
2050-01-23,5,1,1
2050-01-24,3,0,0
2050-01-25,3,0,0
2050-01-26,3,0,0
2050-01-27,1,0,0
2050-01-28,1,0,0
2050-01-29,0,0,0
2050-01-30,1,0,0
2050-01-31,3,0,0
2050-02-01,1,0,0
2050-02-02,1,0,0
2050-02-03,3,0,0
2050-02-04,3,0,0
2050-02-05,3,0,0
2050-02-06,3,0,0
2050-02-07,3,0,0
2050-02-08,3,0,0
2050-02-09,3,0,0
2050-02-10,3,0,0
2050-02-11,0,0,0
2050-02-12,3,0,0
2050-02-13,1,0,0
2050-02-14,3,0,0
2050-02-15,3,0,0
2050-02-16,3,0,0
2050-02-17,0,0,0
2050-02-18,0,0,0
2050-02-19,0,0,0
2050-02-20,3,0,0
2050-02-21,0,0,0
2050-02-22,1,0,1
2050-02-23,3,0,0
2050-02-24,3,0,0
2050-02-25,1,0,0
2050-02-26,1,0,0
2050-02-27,1,0,0
2050-02-28,0,0,0
2050-03-01,3,0,0
2050-03-02,3,0,0
2050-03-03,3,0,0
2050-03-04,3,0,0
2050-03-05,0,0,0
2050-03-06,0,0,0
2050-03-07,3,0,0
2050-03-08,1,0,0
2050-03-09,3,0,0
2050-03-10,0,0,0
2050-03-11,0,0,0
2050-03-12,0,0,0
2050-03-13,0,0,0
2050-03-14,3,0,0
2050-03-15,3,0,0
2050-03-16,3,0,0
2050-03-17,3,0,0
2050-03-18,0,0,0
2050-03-19,0,0,0
2050-03-20,0,0,0
2050-03-21,0,0,0
2050-03-22,0,0,0
2050-03-23,1,0,0
2050-03-24,1,0,0
2050-03-25,0,0,0
2050-03-26,0,0,0
2050-03-27,0,0,0
2050-03-28,0,0,0
2050-03-29,0,0,0
2050-03-30,1,0,0
2050-03-31,1,0,0
2050-04-01,1,0,0
2050-04-02,1,0,0
2050-04-03,6,1,1
2050-04-04,0,0,0
2050-04-05,0,0,1
2050-04-06,1,0,0
2050-04-07,0,0,0
2050-04-08,0,0,0
2050-04-09,0,0,0
2050-04-10,1,0,0
2050-04-11,0,0,0
2050-04-12,0,0,0
2050-04-13,1,0,0
2050-04-14,0,0,0
2050-04-15,0,0,0
2050-04-16,0,0,0
2050-04-17,0,0,0
2050-04-18,0,0,0
2050-04-19,0,0,0
2050-04-20,0,0,0
2050-04-21,0,0,0
2050-04-22,0,0,0
2050-04-23,0,0,0
2050-04-24,1,0,0
2050-04-25,1,0,0
2050-04-26,1,0,0
2050-04-27,1,0,0
2050-04-28,1,0,0
2050-04-29,0,0,0
2050-04-30,0,0,0
2050-05-01,0,0,0
2050-05-02,0,0,0
2050-05-03,0,0,0
2050-05-04,0,0,0
2050-05-05,0,0,0
2050-05-06,0,0,0
2050-05-07,0,0,0
2050-05-08,0,0,0
