Date,Cluster,Extreme Day,Medoid
2050-01-01,35,0,0
2050-01-02,22,0,0
2050-01-03,1,0,0
2050-01-04,1,0,0
2050-01-05,1,0,0
2050-01-06,1,0,0
2050-01-07,8,0,0
2050-01-08,29,0,0
2050-01-09,1,0,0
2050-01-10,1,0,0
2050-01-11,19,0,1
2050-01-12,1,0,1
2050-01-13,19,0,0
2050-01-14,16,0,0
2050-01-15,11,0,0
2050-01-16,36,1,1
2050-01-17,19,0,0
2050-01-18,19,0,0
2050-01-19,1,0,0
2050-01-20,1,0,0
2050-01-21,11,0,0
2050-01-22,16,0,0
2050-01-23,37,1,1
2050-01-24,19,0,0
2050-01-25,19,0,0
2050-01-26,12,0,1
2050-01-27,16,0,0
2050-01-28,32,0,0
2050-01-29,6,0,0
2050-01-30,21,0,0
2050-01-31,19,0,0
2050-02-01,25,0,0
2050-02-02,21,0,0
2050-02-03,12,0,0
2050-02-04,6,0,1
2050-02-05,6,0,0
2050-02-06,12,0,0
2050-02-07,12,0,0
2050-02-08,12,0,0
2050-02-09,12,0,0
2050-02-10,19,0,0
2050-02-11,13,0,0
2050-02-12,6,0,0
2050-02-13,21,0,0
2050-02-14,1,0,0
2050-02-15,12,0,0
2050-02-16,12,0,0
2050-02-17,14,0,0
2050-02-18,26,0,0
2050-02-19,23,0,0
2050-02-20,25,0,0
2050-02-21,5,0,0
2050-02-22,10,0,0
2050-02-23,12,0,0
2050-02-24,12,0,0
2050-02-25,13,0,0
2050-02-26,32,0,0
2050-02-27,16,0,0
2050-02-28,9,0,0
2050-03-01,1,0,0
2050-03-02,19,0,0
2050-03-03,12,0,0
2050-03-04,6,0,0
2050-03-05,23,0,1
2050-03-06,14,0,0
2050-03-07,12,0,0
2050-03-08,27,0,0
2050-03-09,22,0,0
2050-03-10,22,0,0
2050-03-11,13,0,0
2050-03-12,26,0,1
2050-03-13,22,0,0
2050-03-14,2,0,0
2050-03-15,22,0,0
2050-03-16,22,0,0
2050-03-17,22,0,0
2050-03-18,20,0,0
2050-03-19,23,0,0
2050-03-20,27,0,0
2050-03-21,22,0,0
2050-03-22,14,0,0
2050-03-23,0,0,0
2050-03-24,0,0,0
2050-03-25,26,0,0
2050-03-26,26,0,0
2050-03-27,4,0,0
2050-03-28,4,0,0
2050-03-29,14,0,0
2050-03-30,24,0,0
2050-03-31,0,0,0
2050-04-01,8,0,0
2050-04-02,32,0,0
2050-04-03,38,1,1
2050-04-04,22,0,0
2050-04-05,14,0,0
2050-04-06,27,0,0
2050-04-07,22,0,0
2050-04-08,23,0,0
2050-04-09,20,0,0
2050-04-10,24,0,0
2050-04-11,2,0,0
2050-04-12,22,0,0
2050-04-13,13,0,0
2050-04-14,2,0,0
2050-04-15,35,0,0
2050-04-16,35,0,0
2050-04-17,22,0,0
2050-04-18,14,0,0
2050-04-19,27,0,0
2050-04-20,27,0,1
2050-04-21,27,0,0
2050-04-22,20,0,0
2050-04-23,20,0,0
2050-04-24,0,0,0
2050-04-25,0,0,0
2050-04-26,10,0,0
2050-04-27,0,0,0
2050-04-28,10,0,0
2050-04-29,26,0,0
2050-04-30,13,0,0
2050-05-01,14,0,0
2050-05-02,4,0,1
2050-05-03,4,0,0
2050-05-04,14,0,0
2050-05-05,27,0,0
2050-05-06,13,0,0
2050-05-07,20,0,0
2050-05-08,27,0,0
2050-05-09,0,0,0
2050-05-10,5,0,0
2050-05-11,27,0,0
2050-05-12,4,0,0
2050-05-13,20,0,0
2050-05-14,26,0,0
2050-05-15,5,0,0
2050-05-16,0,0,0
2050-05-17,25,0,0
2050-05-18,21,0,0
2050-05-19,26,0,0
2050-05-20,20,0,0
2050-05-21,28,0,0
2050-05-22,24,0,0
2050-05-23,27,0,0
2050-05-24,14,0,0
2050-05-25,14,0,0
2050-05-26,0,0,0
2050-05-27,23,0,0
2050-05-28,27,0,0
2050-05-29,27,0,0
2050-05-30,30,0,0
2050-05-31,9,0,1
2050-06-01,24,0,0
2050-06-02,25,0,0
2050-06-03,8,0,0
2050-06-04,20,0,0
2050-06-05,14,0,0
2050-06-06,24,0,0
2050-06-07,0,0,0
2050-06-08,10,0,0
2050-06-09,24,0,0
2050-06-10,13,0,1
2050-06-11,13,0,0
2050-06-12,25,0,0
2050-06-13,0,0,0
2050-06-14,24,0,0
2050-06-15,24,0,1
2050-06-16,9,0,0
2050-06-17,28,0,0
2050-06-18,27,0,0
2050-06-19,14,0,0
2050-06-20,14,0,0
2050-06-21,3,0,0
2050-06-22,39,1,1
2050-06-23,31,0,0
2050-06-24,9,0,0
2050-06-25,14,0,0
2050-06-26,9,0,0
2050-06-27,14,0,0
2050-06-28,24,0,0
2050-06-29,33,0,0
2050-06-30,18,0,0
2050-07-01,18,0,0
2050-07-02,7,0,0
2050-07-03,18,0,0
2050-07-04,9,0,0
2050-07-05,9,0,0
2050-07-06,18,0,1
2050-07-07,18,0,0
2050-07-08,9,0,0
2050-07-09,15,0,0
2050-07-10,18,0,0
2050-07-11,15,0,0
2050-07-12,33,0,0
2050-07-13,3,0,0
2050-07-14,18,0,0
2050-07-15,7,0,0
2050-07-16,7,0,1
2050-07-17,17,0,1
2050-07-18,40,1,1
2050-07-19,3,0,0
2050-07-20,18,0,0
2050-07-21,24,0,0
2050-07-22,25,0,0
2050-07-23,24,0,0
2050-07-24,33,0,0
2050-07-25,31,0,0
2050-07-26,15,0,1
2050-07-27,30,0,1
2050-07-28,30,0,0
2050-07-29,34,0,0
2050-07-30,34,0,0
2050-07-31,15,0,0
