Date,Cluster,Extreme Day,Medoid
2050-01-01,15,0,0
2050-01-02,15,0,0
2050-01-03,9,0,0
2050-01-04,9,0,0
2050-01-05,9,0,0
2050-01-06,9,0,0
2050-01-07,14,0,0
2050-01-08,15,0,0
2050-01-09,9,0,0
2050-01-10,9,0,1
2050-01-11,1,0,0
2050-01-12,9,0,0
2050-01-13,1,0,0
2050-01-14,6,0,0
2050-01-15,1,0,0
2050-01-16,16,1,1
2050-01-17,5,0,1
2050-01-18,5,0,0
2050-01-19,9,0,0
2050-01-20,9,0,0
2050-01-21,5,0,0
2050-01-22,6,0,0
2050-01-23,17,1,1
2050-01-24,1,0,0
2050-01-25,1,0,0
2050-01-26,9,0,0
2050-01-27,6,0,0
2050-01-28,14,0,0
2050-01-29,15,0,0
2050-01-30,5,0,0
2050-01-31,1,0,0
2050-02-01,1,0,0
2050-02-02,6,0,0
2050-02-03,9,0,0
2050-02-04,15,0,0
2050-02-05,15,0,0
2050-02-06,9,0,0
2050-02-07,9,0,0
2050-02-08,9,0,0
2050-02-09,9,0,0
2050-02-10,1,0,1
2050-02-11,10,0,0
2050-02-12,9,0,0
2050-02-13,5,0,0
2050-02-14,9,0,0
2050-02-15,7,0,0
2050-02-16,9,0,0
2050-02-17,7,0,0
2050-02-18,1,0,0
2050-02-19,3,0,0
2050-02-20,1,0,0
2050-02-21,5,0,0
2050-02-22,6,0,1
2050-02-23,3,0,0
2050-02-24,3,0,0
2050-02-25,10,0,0
2050-02-26,6,0,0
2050-02-27,6,0,0
2050-02-28,7,0,0
2050-03-01,9,0,0
2050-03-02,5,0,0
2050-03-03,9,0,0
2050-03-04,15,0,0
2050-03-05,3,0,0
2050-03-06,7,0,0
2050-03-07,7,0,0
2050-03-08,12,0,0
2050-03-09,15,0,0
2050-03-10,15,0,0
2050-03-11,10,0,0
2050-03-12,15,0,0
2050-03-13,15,0,0
2050-03-14,15,0,0
2050-03-15,15,0,0
2050-03-16,15,0,1
2050-03-17,3,0,0
2050-03-18,10,0,0
2050-03-19,3,0,0
2050-03-20,0,0,1
2050-03-21,3,0,0
2050-03-22,7,0,0
2050-03-23,12,0,0
2050-03-24,2,0,0
2050-03-25,15,0,0
2050-03-26,10,0,0
2050-03-27,3,0,0
2050-03-28,3,0,0
2050-03-29,7,0,0
2050-03-30,12,0,0
2050-03-31,12,0,0
2050-04-01,14,0,0
2050-04-02,14,0,0
2050-04-03,18,1,1
