Date,Cluster,Extreme Day,Medoid
2050-05-27,38,0,0
2050-05-28,16,0,0
2050-05-29,16,0,0
2050-05-30,34,0,0
2050-05-31,1,0,0
2050-06-01,14,0,0
2050-06-02,24,0,0
2050-06-03,31,0,0
2050-06-04,7,0,0
2050-06-05,22,0,0
2050-06-06,32,0,0
2050-06-07,32,0,0
2050-06-08,4,0,0
2050-06-09,14,0,1
2050-06-10,37,0,1
2050-06-11,37,0,0
2050-06-12,20,0,0
2050-06-13,4,0,0
2050-06-14,14,0,0
2050-06-15,14,0,0
2050-06-16,1,0,1
2050-06-17,32,0,0
2050-06-18,16,0,0
2050-06-19,5,0,0
2050-06-20,1,0,0
2050-06-21,9,0,0
2050-06-22,42,1,1
2050-06-23,2,0,0
2050-06-24,1,0,0
2050-06-25,1,0,0
2050-06-26,1,0,0
2050-06-27,22,0,0
2050-06-28,26,0,0
2050-06-29,18,0,0
2050-06-30,25,0,0
2050-07-01,9,0,0
2050-07-02,12,0,0
2050-07-03,9,0,0
2050-07-04,11,0,0
2050-07-05,1,0,0
2050-07-06,9,0,0
2050-07-07,11,0,1
2050-07-08,28,0,0
2050-07-09,12,0,0
2050-07-10,9,0,0
2050-07-11,18,0,0
2050-07-12,18,0,0
2050-07-13,25,0,0
2050-07-14,25,0,0
2050-07-15,12,0,0
2050-07-16,12,0,0
2050-07-17,11,0,0
2050-07-18,43,1,1
2050-07-19,25,0,0
2050-07-20,9,0,0
2050-07-21,26,0,0
2050-07-22,24,0,0
2050-07-23,26,0,0
2050-07-24,18,0,0
2050-07-25,2,0,0
2050-07-26,18,0,0
2050-07-27,34,0,1
2050-07-28,34,0,0
2050-07-29,3,0,0
2050-07-30,14,0,0
2050-07-31,12,0,0
2050-08-01,18,0,0
2050-08-02,18,0,0
2050-08-03,25,0,1
2050-08-04,2,0,0
2050-08-05,11,0,0
2050-08-06,12,0,0
2050-08-07,9,0,0
2050-08-08,18,0,0
2050-08-09,34,0,0
2050-08-10,2,0,1
2050-08-11,2,0,0
2050-08-12,9,0,0
2050-08-13,12,0,1
2050-08-14,25,0,0
2050-08-15,11,0,0
2050-08-16,11,0,0
2050-08-17,9,0,0
2050-08-18,18,0,0
2050-08-19,3,0,0
2050-08-20,4,0,0
2050-08-21,34,0,0
2050-08-22,28,0,1
2050-08-23,9,0,0
2050-08-24,9,0,0
2050-08-25,28,0,0
2050-08-26,3,0,1
2050-08-27,3,0,0
2050-08-28,18,0,1
2050-08-29,34,0,0
2050-08-30,28,0,0
2050-08-31,22,0,0
2050-09-01,18,0,0
2050-09-02,22,0,0
2050-09-03,37,0,0
2050-09-04,14,0,0
2050-09-05,22,0,0
2050-09-06,9,0,1
2050-09-07,9,0,0
2050-09-08,34,0,0
2050-09-09,15,0,0
2050-09-10,33,0,0
2050-09-11,22,0,0
2050-09-12,14,0,0
2050-09-13,22,0,1
2050-09-14,6,0,0
2050-09-15,14,0,0
2050-09-16,14,0,0
2050-09-17,32,0,0
2050-09-18,32,0,0
2050-09-19,14,0,0
2050-09-20,14,0,0
2050-09-21,5,0,0
2050-09-22,10,0,0
2050-09-23,7,0,0
2050-09-24,7,0,0
2050-09-25,22,0,0
2050-09-26,24,0,0
2050-09-27,5,0,0
2050-09-28,22,0,0
2050-09-29,32,0,0
2050-09-30,37,0,0
2050-10-01,44,1,1
2050-10-02,27,0,0
2050-10-03,14,0,0
2050-10-04,32,0,0
2050-10-05,4,0,0
2050-10-06,27,0,0
2050-10-07,33,0,0
2050-10-08,8,0,0
2050-10-09,4,0,0
2050-10-10,13,0,0
2050-10-11,13,0,0
2050-10-12,22,0,0
2050-10-13,5,0,1
2050-10-14,7,0,0
2050-10-15,35,0,0
2050-10-16,4,0,0
2050-10-17,4,0,1
2050-10-18,13,0,1
2050-10-19,21,0,1
2050-10-20,5,0,0
2050-10-21,7,0,1
2050-10-22,31,0,0
2050-10-23,15,0,0
2050-10-24,4,0,0
2050-10-25,24,0,0
2050-10-26,13,0,0
2050-10-27,21,0,0
2050-10-28,8,0,0
2050-10-29,37,0,0
2050-10-30,5,0,0
2050-10-31,13,0,0
2050-11-01,7,0,0
2050-11-02,13,0,0
2050-11-03,27,0,1
2050-11-04,8,0,1
2050-11-05,31,0,1
2050-11-06,21,0,0
2050-11-07,15,0,1
2050-11-08,36,0,0
2050-11-09,6,0,0
2050-11-10,27,0,0
2050-11-11,33,0,0
2050-11-12,33,0,0
2050-11-13,21,0,0
2050-11-14,13,0,0
2050-11-15,23,0,0
2050-11-16,6,0,0
2050-11-17,20,0,0
2050-11-18,33,0,0
2050-11-19,33,0,0
2050-11-20,4,0,0
2050-11-21,13,0,0
2050-11-22,21,0,0
2050-11-23,27,0,0
2050-11-24,21,0,0
2050-11-25,33,0,0
2050-11-26,0,0,0
2050-11-27,20,0,0
2050-11-28,23,0,0
2050-11-29,6,0,0
2050-11-30,6,0,0
2050-12-01,36,0,1
2050-12-02,0,0,0
2050-12-03,0,0,0
2050-12-04,24,0,1
2050-12-05,24,0,0
2050-12-06,24,0,0
2050-12-07,20,0,0
2050-12-08,36,0,0
2050-12-09,15,0,0
2050-12-10,33,0,1
2050-12-11,23,0,0
2050-12-12,36,0,0
2050-12-13,23,0,0
2050-12-14,20,0,1
2050-12-15,23,0,0
2050-12-16,29,0,0
2050-12-17,17,0,0
2050-12-18,36,0,0
2050-12-19,20,0,0
2050-12-20,20,0,0
2050-12-21,20,0,0
2050-12-22,23,0,0
2050-12-23,0,0,1
2050-12-24,17,0,0
2050-12-25,4,0,0
2050-12-26,24,0,0
2050-12-27,45,1,1
2050-12-28,23,0,0
2050-12-29,36,0,0
2050-12-30,20,0,0
2050-12-31,46,1,1
