Date,Cluster,Extreme Day,Medoid
2050-01-01,8,0,0
2050-01-02,2,0,0
2050-01-03,2,0,0
2050-01-04,2,0,0
2050-01-05,2,0,0
2050-01-06,2,0,0
2050-01-07,10,0,0
2050-01-08,2,0,0
2050-01-09,2,0,0
2050-01-10,2,0,0
2050-01-11,8,0,0
2050-01-12,2,0,0
2050-01-13,1,0,0
2050-01-14,6,0,0
2050-01-15,1,0,0
2050-01-16,14,1,1
2050-01-17,1,0,0
2050-01-18,8,0,0
2050-01-19,8,0,0
2050-01-20,2,0,0
2050-01-21,1,0,0
2050-01-22,6,0,0
2050-01-23,15,1,1
2050-01-24,8,0,0
2050-01-25,8,0,0
2050-01-26,2,0,0
2050-01-27,13,0,0
2050-01-28,6,0,0
2050-01-29,0,0,0
2050-01-30,1,0,0
2050-01-31,8,0,0
2050-02-01,13,0,0
2050-02-02,13,0,1
2050-02-03,2,0,0
2050-02-04,2,0,0
2050-02-05,2,0,0
2050-02-06,2,0,0
2050-02-07,2,0,0
2050-02-08,2,0,0
2050-02-09,2,0,0
2050-02-10,8,0,1
2050-02-11,8,0,0
2050-02-12,2,0,0
2050-02-13,1,0,1
2050-02-14,2,0,0
2050-02-15,2,0,0
2050-02-16,2,0,0
2050-02-17,12,0,0
2050-02-18,8,0,0
2050-02-19,0,0,0
2050-02-20,8,0,0
2050-02-21,1,0,0
2050-02-22,13,0,0
2050-02-23,2,0,0
2050-02-24,2,0,0
2050-02-25,10,0,0
2050-02-26,6,0,0
2050-02-27,13,0,0
2050-02-28,5,0,0
2050-03-01,2,0,0
2050-03-02,8,0,0
2050-03-03,2,0,0
2050-03-04,2,0,0
2050-03-05,0,0,0
2050-03-06,1,0,0
2050-03-07,2,0,0
2050-03-08,5,0,0
2050-03-09,2,0,0
2050-03-10,2,0,0
2050-03-11,0,0,0
2050-03-12,0,0,0
2050-03-13,2,0,0
2050-03-14,2,0,0
2050-03-15,2,0,0
2050-03-16,2,0,0
2050-03-17,2,0,0
2050-03-18,0,0,1
2050-03-19,0,0,0
2050-03-20,5,0,1
2050-03-21,2,0,0
2050-03-22,12,0,0
2050-03-23,4,0,0
2050-03-24,4,0,0
2050-03-25,0,0,0
2050-03-26,10,0,0
2050-03-27,12,0,0
2050-03-28,12,0,0
2050-03-29,12,0,0
2050-03-30,4,0,0
2050-03-31,4,0,0
2050-04-01,10,0,0
2050-04-02,10,0,0
2050-04-03,16,1,1
2050-04-04,8,0,0
2050-04-05,12,0,0
2050-04-06,5,0,0
2050-04-07,12,0,0
2050-04-08,0,0,0
2050-04-09,0,0,0
2050-04-10,4,0,0
2050-04-11,8,0,0
2050-04-12,2,0,0
2050-04-13,10,0,0
2050-04-14,8,0,0
2050-04-15,0,0,0
2050-04-16,0,0,0
2050-04-17,2,0,0
2050-04-18,12,0,0
2050-04-19,5,0,0
2050-04-20,5,0,0
2050-04-21,5,0,0
2050-04-22,0,0,0
2050-04-23,0,0,0
2050-04-24,4,0,0
2050-04-25,4,0,0
2050-04-26,10,0,0
2050-04-27,4,0,0
2050-04-28,6,0,0
2050-04-29,0,0,0
2050-04-30,10,0,0
2050-05-01,5,0,0
2050-05-02,12,0,0
2050-05-03,12,0,0
2050-05-04,12,0,0
2050-05-05,5,0,0
2050-05-06,5,0,0
2050-05-07,0,0,0
2050-05-08,5,0,0
2050-05-09,4,0,0
2050-05-10,10,0,0
2050-05-11,5,0,0
2050-05-12,12,0,0
2050-05-13,5,0,0
2050-05-14,0,0,0
2050-05-15,8,0,0
2050-05-16,4,0,0
2050-05-17,8,0,0
2050-05-18,10,0,0
2050-05-19,8,0,0
2050-05-20,0,0,0
2050-05-21,4,0,0
2050-05-22,4,0,0
2050-05-23,5,0,0
2050-05-24,5,0,0
2050-05-25,12,0,0
2050-05-26,4,0,0
2050-05-27,0,0,0
2050-05-28,5,0,0
2050-05-29,4,0,0
2050-05-30,4,0,0
2050-05-31,9,0,0
2050-06-01,4,0,0
2050-06-02,8,0,0
2050-06-03,10,0,0
2050-06-04,0,0,0
2050-06-05,12,0,0
2050-06-06,4,0,0
2050-06-07,4,0,0
2050-06-08,13,0,0
2050-06-09,4,0,0
2050-06-10,10,0,0
2050-06-11,5,0,0
2050-06-12,8,0,0
2050-06-13,4,0,0
2050-06-14,4,0,0
2050-06-15,4,0,0
2050-06-16,5,0,0
2050-06-17,4,0,0
2050-06-18,5,0,0
2050-06-19,8,0,0
2050-06-20,5,0,0
2050-06-21,7,0,0
2050-06-22,17,1,1
2050-06-23,11,0,0
2050-06-24,3,0,0
2050-06-25,5,0,0
2050-06-26,7,0,0
2050-06-27,12,0,0
2050-06-28,4,0,0
2050-06-29,9,0,0
2050-06-30,7,0,0
2050-07-01,7,0,0
2050-07-02,9,0,0
2050-07-03,7,0,0
2050-07-04,3,0,0
2050-07-05,9,0,0
2050-07-06,7,0,0
2050-07-07,11,0,0
2050-07-08,3,0,1
2050-07-09,3,0,0
2050-07-10,7,0,0
2050-07-11,9,0,0
2050-07-12,9,0,0
2050-07-13,11,0,0
2050-07-14,7,0,0
2050-07-15,11,0,0
2050-07-16,11,0,0
2050-07-17,11,0,0
2050-07-18,18,1,1
2050-07-19,7,0,0
2050-07-20,7,0,0
2050-07-21,4,0,0
2050-07-22,8,0,0
2050-07-23,4,0,0
2050-07-24,11,0,0
2050-07-25,11,0,0
2050-07-26,9,0,0
2050-07-27,11,0,0
2050-07-28,11,0,0
2050-07-29,4,0,0
2050-07-30,4,0,0
2050-07-31,9,0,0
2050-08-01,9,0,0
2050-08-02,9,0,0
2050-08-03,11,0,0
2050-08-04,11,0,0
2050-08-05,3,0,0
2050-08-06,11,0,0
2050-08-07,7,0,0
2050-08-08,11,0,0
2050-08-09,11,0,0
2050-08-10,11,0,0
2050-08-11,11,0,1
2050-08-12,3,0,0
2050-08-13,9,0,0
2050-08-14,7,0,0
2050-08-15,11,0,0
2050-08-16,11,0,0
2050-08-17,7,0,0
2050-08-18,11,0,0
2050-08-19,4,0,0
2050-08-20,4,0,0
2050-08-21,4,0,0
2050-08-22,1,0,0
2050-08-23,7,0,0
2050-08-24,7,0,0
2050-08-25,1,0,0
2050-08-26,4,0,0
2050-08-27,4,0,0
2050-08-28,9,0,0
2050-08-29,11,0,0
2050-08-30,1,0,0
2050-08-31,12,0,0
2050-09-01,9,0,1
2050-09-02,12,0,0
2050-09-03,5,0,0
2050-09-04,4,0,0
2050-09-05,7,0,0
2050-09-06,7,0,1
2050-09-07,7,0,0
2050-09-08,13,0,0
2050-09-09,6,0,0
2050-09-10,10,0,0
2050-09-11,12,0,0
2050-09-12,4,0,0
2050-09-13,12,0,0
2050-09-14,2,0,0
2050-09-15,4,0,0
2050-09-16,4,0,0
2050-09-17,4,0,0
2050-09-18,4,0,0
2050-09-19,4,0,0
2050-09-20,4,0,1
2050-09-21,8,0,0
2050-09-22,12,0,1
2050-09-23,0,0,0
2050-09-24,0,0,0
2050-09-25,12,0,0
2050-09-26,10,0,0
2050-09-27,8,0,0
2050-09-28,12,0,0
2050-09-29,4,0,0
2050-09-30,10,0,0
2050-10-01,19,1,1
2050-10-02,10,0,0
2050-10-03,4,0,0
2050-10-04,4,0,0
2050-10-05,4,0,0
2050-10-06,13,0,0
2050-10-07,10,0,0
2050-10-08,10,0,0
2050-10-09,6,0,0
2050-10-10,8,0,0
2050-10-11,2,0,0
2050-10-12,5,0,0
2050-10-13,12,0,0
2050-10-14,0,0,0
2050-10-15,10,0,0
2050-10-16,4,0,0
2050-10-17,13,0,0
2050-10-18,2,0,0
2050-10-19,2,0,0
2050-10-20,12,0,0
2050-10-21,0,0,0
2050-10-22,0,0,0
2050-10-23,6,0,0
2050-10-24,10,0,0
2050-10-25,8,0,0
2050-10-26,2,0,0
2050-10-27,2,0,0
2050-10-28,10,0,0
2050-10-29,10,0,0
2050-10-30,2,0,0
2050-10-31,2,0,0
2050-11-01,10,0,0
2050-11-02,2,0,0
2050-11-03,10,0,0
2050-11-04,10,0,0
2050-11-05,2,0,0
2050-11-06,2,0,0
2050-11-07,13,0,0
2050-11-08,13,0,0
2050-11-09,2,0,0
2050-11-10,8,0,0
2050-11-11,10,0,0
2050-11-12,10,0,0
2050-11-13,2,0,0
2050-11-14,2,0,0
2050-11-15,2,0,0
2050-11-16,2,0,0
2050-11-17,13,0,0
2050-11-18,10,0,0
2050-11-19,6,0,0
2050-11-20,13,0,0
2050-11-21,8,0,0
2050-11-22,2,0,1
2050-11-23,10,0,1
2050-11-24,0,0,0
2050-11-25,8,0,0
2050-11-26,2,0,0
2050-11-27,1,0,0
2050-11-28,2,0,0
2050-11-29,2,0,0
2050-11-30,2,0,0
2050-12-01,13,0,0
2050-12-02,2,0,0
2050-12-03,2,0,0
2050-12-04,8,0,0
2050-12-05,8,0,0
2050-12-06,8,0,0
2050-12-07,8,0,0
2050-12-08,13,0,0
2050-12-09,6,0,1
2050-12-10,10,0,0
2050-12-11,2,0,0
2050-12-12,13,0,0
2050-12-13,8,0,0
2050-12-14,1,0,0
2050-12-15,2,0,0
2050-12-16,2,0,0
2050-12-17,1,0,0
2050-12-18,13,0,0
2050-12-19,1,0,0
2050-12-20,13,0,0
2050-12-21,13,0,0
2050-12-22,2,0,0
2050-12-23,2,0,0
2050-12-24,8,0,0
2050-12-25,13,0,0
2050-12-26,8,0,0
2050-12-27,20,1,1
2050-12-28,2,0,0
2050-12-29,13,0,0
2050-12-30,8,0,0
2050-12-31,21,1,1
