Date,Cluster,Extreme Day,Medoid
2050-01-01,12,0,0
2050-01-02,15,0,0
2050-01-03,3,0,0
2050-01-04,3,0,0
2050-01-05,3,0,0
2050-01-06,3,0,0
2050-01-07,11,0,0
2050-01-08,15,0,0
2050-01-09,3,0,0
2050-01-10,3,0,0
2050-01-11,4,0,0
2050-01-12,3,0,1
2050-01-13,20,0,0
2050-01-14,6,0,0
2050-01-15,20,0,0
2050-01-16,29,1,1
2050-01-17,18,0,1
2050-01-18,18,0,0
2050-01-19,3,0,0
2050-01-20,3,0,0
2050-01-21,18,0,0
2050-01-22,6,0,0
2050-01-23,30,1,1
2050-01-24,4,0,0
2050-01-25,4,0,0
2050-01-26,17,0,0
2050-01-27,6,0,0
2050-01-28,11,0,0
2050-01-29,12,0,0
2050-01-30,18,0,0
2050-01-31,4,0,0
2050-02-01,20,0,0
2050-02-02,20,0,0
2050-02-03,17,0,0
2050-02-04,17,0,0
2050-02-05,17,0,0
2050-02-06,17,0,0
2050-02-07,17,0,0
2050-02-08,17,0,0
2050-02-09,17,0,1
2050-02-10,4,0,1
2050-02-11,11,0,0
2050-02-12,17,0,0
2050-02-13,18,0,0
2050-02-14,3,0,0
2050-02-15,17,0,0
2050-02-16,17,0,0
2050-02-17,9,0,0
2050-02-18,12,0,0
2050-02-19,25,0,0
2050-02-20,4,0,0
2050-02-21,18,0,0
2050-02-22,2,0,0
2050-02-23,17,0,0
2050-02-24,17,0,0
2050-02-25,19,0,0
2050-02-26,19,0,0
2050-02-27,6,0,0
2050-02-28,21,0,0
2050-03-01,3,0,0
2050-03-02,18,0,0
2050-03-03,17,0,0
2050-03-04,15,0,0
2050-03-05,25,0,0
2050-03-06,18,0,0
2050-03-07,17,0,0
2050-03-08,28,0,0
2050-03-09,17,0,0
2050-03-10,9,0,1
2050-03-11,25,0,0
2050-03-12,12,0,1
2050-03-13,15,0,0
2050-03-14,15,0,0
2050-03-15,15,0,0
2050-03-16,15,0,1
2050-03-17,17,0,0
2050-03-18,25,0,0
2050-03-19,25,0,0
2050-03-20,5,0,0
2050-03-21,9,0,0
2050-03-22,21,0,0
2050-03-23,7,0,0
2050-03-24,7,0,0
2050-03-25,12,0,0
2050-03-26,12,0,0
2050-03-27,8,0,1
2050-03-28,8,0,0
2050-03-29,9,0,0
2050-03-30,24,0,0
2050-03-31,28,0,0
2050-04-01,11,0,0
2050-04-02,11,0,0
2050-04-03,31,1,1
2050-04-04,9,0,0
2050-04-05,21,0,0
2050-04-06,28,0,0
2050-04-07,8,0,0
2050-04-08,25,0,0
2050-04-09,25,0,0
2050-04-10,28,0,0
2050-04-11,4,0,0
2050-04-12,15,0,0
2050-04-13,26,0,0
2050-04-14,15,0,0
2050-04-15,12,0,0
2050-04-16,12,0,0
2050-04-17,17,0,0
2050-04-18,21,0,0
2050-04-19,5,0,0
2050-04-20,5,0,0
2050-04-21,5,0,1
2050-04-22,25,0,0
2050-04-23,25,0,0
2050-04-24,2,0,0
2050-04-25,28,0,0
2050-04-26,2,0,0
2050-04-27,7,0,0
2050-04-28,7,0,0
2050-04-29,12,0,0
2050-04-30,19,0,0
2050-05-01,21,0,0
2050-05-02,8,0,0
2050-05-03,8,0,0
2050-05-04,21,0,1
2050-05-05,5,0,0
2050-05-06,5,0,0
2050-05-07,25,0,0
2050-05-08,28,0,0
2050-05-09,28,0,1
2050-05-10,26,0,0
2050-05-11,28,0,0
2050-05-12,21,0,0
2050-05-13,25,0,0
2050-05-14,12,0,0
2050-05-15,4,0,0
2050-05-16,7,0,0
2050-05-17,26,0,0
