Date,Cluster,Extreme Day,Medoid
2050-01-01,19,0,0
2050-01-02,27,0,0
2050-01-03,12,0,0
2050-01-04,12,0,0
2050-01-05,4,0,0
2050-01-06,4,0,0
2050-01-07,31,0,0
2050-01-08,13,0,0
2050-01-09,12,0,0
2050-01-10,12,0,0
2050-01-11,32,0,1
2050-01-12,4,0,0
2050-01-13,32,0,0
2050-01-14,6,0,1
2050-01-15,32,0,0
2050-01-16,37,1,1
2050-01-17,26,0,0
2050-01-18,32,0,0
2050-01-19,4,0,0
2050-01-20,12,0,0
2050-01-21,20,0,1
2050-01-22,6,0,0
2050-01-23,38,1,1
2050-01-24,32,0,0
2050-01-25,12,0,0
2050-01-26,27,0,0
2050-01-27,7,0,0
2050-01-28,31,0,0
2050-01-29,18,0,0
2050-01-30,26,0,0
2050-01-31,32,0,0
2050-02-01,15,0,0
2050-02-02,7,0,0
2050-02-03,27,0,0
2050-02-04,27,0,0
2050-02-05,13,0,0
2050-02-06,27,0,0
2050-02-07,27,0,0
2050-02-08,27,0,0
2050-02-09,27,0,1
2050-02-10,32,0,0
2050-02-11,9,0,0
2050-02-12,27,0,0
2050-02-13,26,0,0
2050-02-14,4,0,0
2050-02-15,27,0,0
2050-02-16,27,0,0
2050-02-17,14,0,0
2050-02-18,5,0,0
2050-02-19,18,0,0
2050-02-20,15,0,0
2050-02-21,3,0,0
2050-02-22,7,0,0
2050-02-23,27,0,0
2050-02-24,27,0,0
2050-02-25,9,0,0
2050-02-26,6,0,0
2050-02-27,7,0,0
2050-02-28,3,0,0
2050-03-01,4,0,0
2050-03-02,32,0,0
2050-03-03,27,0,0
2050-03-04,13,0,0
2050-03-05,18,0,1
2050-03-06,3,0,0
2050-03-07,27,0,0
2050-03-08,3,0,0
2050-03-09,1,0,0
2050-03-10,14,0,0
2050-03-11,5,0,0
2050-03-12,29,0,0
2050-03-13,1,0,0
2050-03-14,19,0,1
2050-03-15,1,0,0
2050-03-16,19,0,0
2050-03-17,27,0,0
2050-03-18,5,0,0
2050-03-19,18,0,0
2050-03-20,34,0,1
2050-03-21,1,0,0
2050-03-22,30,0,0
2050-03-23,17,0,0
2050-03-24,22,0,0
2050-03-25,29,0,1
2050-03-26,5,0,0
2050-03-27,18,0,0
2050-03-28,18,0,0
2050-03-29,14,0,0
2050-03-30,17,0,0
2050-03-31,17,0,0
2050-04-01,24,0,1
2050-04-02,24,0,0
2050-04-03,39,1,1
2050-04-04,1,0,0
2050-04-05,14,0,0
2050-04-06,17,0,0
2050-04-07,1,0,0
2050-04-08,18,0,0
2050-04-09,5,0,0
2050-04-10,17,0,0
2050-04-11,19,0,0
2050-04-12,1,0,1
2050-04-13,9,0,0
2050-04-14,19,0,0
2050-04-15,29,0,0
2050-04-16,29,0,0
2050-04-17,1,0,0
2050-04-18,14,0,0
2050-04-19,34,0,0
2050-04-20,34,0,0
2050-04-21,34,0,0
2050-04-22,33,0,0
2050-04-23,33,0,0
2050-04-24,2,0,0
2050-04-25,17,0,0
2050-04-26,22,0,0
2050-04-27,22,0,0
2050-04-28,22,0,1
2050-04-29,29,0,0
2050-04-30,9,0,0
2050-05-01,30,0,0
2050-05-02,18,0,0
2050-05-03,14,0,0
2050-05-04,30,0,0
2050-05-05,34,0,0
2050-05-06,9,0,0
2050-05-07,33,0,1
2050-05-08,34,0,0
2050-05-09,17,0,0
2050-05-10,30,0,0
2050-05-11,17,0,0
2050-05-12,34,0,0
2050-05-13,33,0,0
2050-05-14,29,0,0
2050-05-15,30,0,0
2050-05-16,2,0,0
2050-05-17,16,0,0
2050-05-18,7,0,0
2050-05-19,16,0,0
2050-05-20,5,0,0
2050-05-21,35,0,0
2050-05-22,17,0,0
2050-05-23,34,0,0
2050-05-24,3,0,0
2050-05-25,3,0,0
2050-05-26,3,0,0
2050-05-27,18,0,0
2050-05-28,34,0,0
2050-05-29,17,0,0
2050-05-30,36,0,0
2050-05-31,3,0,0
2050-06-01,23,0,1
2050-06-02,15,0,0
2050-06-03,29,0,0
2050-06-04,5,0,0
2050-06-05,14,0,0
2050-06-06,17,0,0
2050-06-07,17,0,1
2050-06-08,22,0,0
2050-06-09,17,0,0
2050-06-10,9,0,1
2050-06-11,9,0,0
2050-06-12,15,0,0
2050-06-13,23,0,0
2050-06-14,11,0,0
2050-06-15,17,0,0
2050-06-16,3,0,1
2050-06-17,35,0,0
2050-06-18,34,0,0
2050-06-19,30,0,0
2050-06-20,3,0,0
2050-06-21,28,0,1
2050-06-22,40,1,1
2050-06-23,21,0,0
2050-06-24,3,0,0
2050-06-25,3,0,0
2050-06-26,3,0,0
2050-06-27,14,0,0
2050-06-28,17,0,0
2050-06-29,0,0,0
2050-06-30,25,0,0
2050-07-01,25,0,0
2050-07-02,8,0,0
2050-07-03,10,0,0
2050-07-04,0,0,0
2050-07-05,0,0,0
2050-07-06,25,0,1
2050-07-07,0,0,0
2050-07-08,0,0,0
2050-07-09,23,0,0
2050-07-10,10,0,0
2050-07-11,0,0,0
2050-07-12,0,0,0
2050-07-13,0,0,0
2050-07-14,25,0,0
2050-07-15,8,0,0
2050-07-16,8,0,1
2050-07-17,36,0,0
2050-07-18,41,1,1
2050-07-19,28,0,0
2050-07-20,10,0,0
2050-07-21,23,0,0
2050-07-22,16,0,0
2050-07-23,23,0,0
2050-07-24,21,0,0
2050-07-25,21,0,1
2050-07-26,36,0,0
2050-07-27,36,0,1
2050-07-28,36,0,0
2050-07-29,11,0,0
2050-07-30,11,0,0
2050-07-31,8,0,0
2050-08-01,0,0,0
2050-08-02,0,0,1
2050-08-03,25,0,0
2050-08-04,21,0,0
2050-08-05,25,0,0
2050-08-06,8,0,0
2050-08-07,28,0,0
2050-08-08,8,0,0
2050-08-09,36,0,0
2050-08-10,21,0,0
2050-08-11,21,0,0
2050-08-12,10,0,0
2050-08-13,8,0,0
2050-08-14,25,0,0
2050-08-15,0,0,0
2050-08-16,0,0,0
2050-08-17,10,0,0
2050-08-18,21,0,0
2050-08-19,11,0,0
2050-08-20,35,0,0
2050-08-21,23,0,0
2050-08-22,26,0,0
2050-08-23,10,0,0
2050-08-24,0,0,0
2050-08-25,0,0,0
2050-08-26,11,0,0
2050-08-27,11,0,1
2050-08-28,0,0,0
2050-08-29,36,0,0
2050-08-30,26,0,0
2050-08-31,3,0,0
2050-09-01,0,0,0
2050-09-02,18,0,0
2050-09-03,9,0,0
2050-09-04,17,0,0
2050-09-05,12,0,0
2050-09-06,10,0,1
2050-09-07,10,0,0
2050-09-08,36,0,0
2050-09-09,6,0,0
2050-09-10,31,0,0
2050-09-11,14,0,0
2050-09-12,17,0,0
2050-09-13,14,0,0
2050-09-14,12,0,0
2050-09-15,23,0,0
2050-09-16,35,0,0
2050-09-17,35,0,1
2050-09-18,17,0,0
2050-09-19,2,0,0
2050-09-20,17,0,0
2050-09-21,30,0,0
2050-09-22,14,0,0
2050-09-23,5,0,0
2050-09-24,5,0,0
2050-09-25,30,0,1
2050-09-26,16,0,0
2050-09-27,14,0,0
2050-09-28,14,0,0
2050-09-29,17,0,0
2050-09-30,9,0,0
2050-10-01,42,1,1
2050-10-02,16,0,0
2050-10-03,2,0,0
2050-10-04,2,0,1
2050-10-05,2,0,0
2050-10-06,2,0,0
2050-10-07,31,0,0
2050-10-08,9,0,0
2050-10-09,22,0,0
2050-10-10,19,0,0
2050-10-11,19,0,0
2050-10-12,30,0,0
2050-10-13,14,0,0
2050-10-14,5,0,0
2050-10-15,9,0,0
2050-10-16,2,0,0
2050-10-17,22,0,0
2050-10-18,19,0,0
2050-10-19,1,0,0
2050-10-20,14,0,1
2050-10-21,5,0,1
2050-10-22,29,0,0
2050-10-23,22,0,0
2050-10-24,16,0,0
2050-10-25,16,0,1
2050-10-26,19,0,0
2050-10-27,1,0,0
2050-10-28,5,0,0
2050-10-29,9,0,0
2050-10-30,1,0,0
2050-10-31,19,0,0
2050-11-01,16,0,0
2050-11-02,19,0,0
2050-11-03,16,0,0
2050-11-04,31,0,0
2050-11-05,29,0,0
2050-11-06,12,0,0
2050-11-07,6,0,0
2050-11-08,7,0,0
2050-11-09,12,0,0
2050-11-10,30,0,0
2050-11-11,31,0,0
2050-11-12,24,0,0
2050-11-13,1,0,0
2050-11-14,19,0,0
2050-11-15,13,0,0
2050-11-16,12,0,0
2050-11-17,7,0,0
2050-11-18,31,0,0
2050-11-19,31,0,0
2050-11-20,7,0,0
2050-11-21,19,0,0
2050-11-22,27,0,0
2050-11-23,9,0,0
2050-11-24,19,0,0
2050-11-25,31,0,0
2050-11-26,13,0,0
2050-11-27,26,0,1
2050-11-28,4,0,0
2050-11-29,12,0,1
2050-11-30,12,0,0
2050-12-01,6,0,0
2050-12-02,13,0,0
2050-12-03,13,0,0
2050-12-04,15,0,0
2050-12-05,32,0,0
2050-12-06,15,0,1
2050-12-07,32,0,0
2050-12-08,6,0,0
2050-12-09,6,0,0
2050-12-10,31,0,1
2050-12-11,4,0,0
2050-12-12,7,0,0
2050-12-13,12,0,0
2050-12-14,32,0,0
2050-12-15,4,0,1
2050-12-16,13,0,0
2050-12-17,20,0,0
2050-12-18,26,0,0
2050-12-19,32,0,0
2050-12-20,7,0,0
2050-12-21,26,0,0
2050-12-22,4,0,0
2050-12-23,13,0,1
2050-12-24,32,0,0
2050-12-25,7,0,1
2050-12-26,15,0,0
2050-12-27,43,1,1
2050-12-28,12,0,0
2050-12-29,26,0,0
2050-12-30,26,0,0
2050-12-31,44,1,1
