Date,Cluster,Extreme Day,Medoid
2050-01-01,37,0,0
2050-01-02,11,0,0
2050-01-03,2,0,0
2050-01-04,18,0,0
2050-01-05,18,0,0
2050-01-06,2,0,0
2050-01-07,33,0,0
2050-01-08,25,0,0
2050-01-09,2,0,0
2050-01-10,2,0,0
2050-01-11,29,0,1
2050-01-12,18,0,0
2050-01-13,29,0,0
2050-01-14,23,0,1
2050-01-15,29,0,0
2050-01-16,40,1,1
2050-01-17,29,0,0
2050-01-18,29,0,0
2050-01-19,18,0,0
2050-01-20,2,0,0
2050-01-21,29,0,0
2050-01-22,23,0,0
2050-01-23,41,1,1
2050-01-24,32,0,0
2050-01-25,32,0,0
2050-01-26,2,0,0
2050-01-27,5,0,0
2050-01-28,35,0,0
2050-01-29,20,0,0
2050-01-30,5,0,0
2050-01-31,32,0,0
2050-02-01,16,0,0
2050-02-02,5,0,0
2050-02-03,2,0,0
2050-02-04,25,0,0
2050-02-05,25,0,0
2050-02-06,2,0,0
2050-02-07,17,0,0
2050-02-08,2,0,1
2050-02-09,2,0,0
2050-02-10,32,0,1
2050-02-11,12,0,0
2050-02-12,2,0,0
2050-02-13,5,0,0
2050-02-14,18,0,0
2050-02-15,17,0,1
2050-02-16,17,0,0
2050-02-17,4,0,0
2050-02-18,20,0,0
2050-02-19,28,0,0
2050-02-20,32,0,0
2050-02-21,12,0,0
2050-02-22,15,0,0
2050-02-23,17,0,0
2050-02-24,17,0,0
2050-02-25,7,0,0
2050-02-26,23,0,0
2050-02-27,15,0,0
2050-02-28,12,0,1
2050-03-01,18,0,0
2050-03-02,29,0,0
2050-03-03,2,0,0
2050-03-04,25,0,0
2050-03-05,28,0,0
2050-03-06,34,0,0
2050-03-07,17,0,0
2050-03-08,12,0,0
2050-03-09,11,0,0
2050-03-10,11,0,0
2050-03-11,6,0,0
2050-03-12,20,0,1
2050-03-13,11,0,0
2050-03-14,11,0,0
2050-03-15,11,0,0
2050-03-16,11,0,0
2050-03-17,17,0,0
2050-03-18,28,0,0
2050-03-19,28,0,0
2050-03-20,22,0,0
2050-03-21,11,0,0
2050-03-22,4,0,0
2050-03-23,26,0,0
2050-03-24,15,0,0
2050-03-25,20,0,0
2050-03-26,6,0,0
2050-03-27,21,0,1
2050-03-28,21,0,0
2050-03-29,17,0,0
2050-03-30,9,0,0
2050-03-31,14,0,0
2050-04-01,33,0,0
2050-04-02,35,0,0
2050-04-03,42,1,1
2050-04-04,11,0,0
2050-04-05,4,0,1
2050-04-06,22,0,0
2050-04-07,21,0,0
2050-04-08,28,0,0
2050-04-09,6,0,0
2050-04-10,9,0,1
2050-04-11,32,0,0
2050-04-12,11,0,0
2050-04-13,14,0,0
2050-04-14,37,0,0
2050-04-15,37,0,0
2050-04-16,8,0,1
2050-04-17,11,0,0
2050-04-18,4,0,0
2050-04-19,22,0,0
2050-04-20,22,0,1
2050-04-21,22,0,0
2050-04-22,28,0,1
2050-04-23,28,0,0
2050-04-24,15,0,0
2050-04-25,9,0,0
2050-04-26,31,0,0
2050-04-27,31,0,0
2050-04-28,31,0,1
2050-04-29,20,0,0
2050-04-30,7,0,0
2050-05-01,4,0,0
2050-05-02,21,0,0
2050-05-03,21,0,0
2050-05-04,4,0,0
2050-05-05,22,0,0
2050-05-06,7,0,0
2050-05-07,28,0,0
2050-05-08,22,0,0
2050-05-09,22,0,0
2050-05-10,14,0,0
2050-05-11,22,0,0
2050-05-12,34,0,0
2050-05-13,6,0,0
2050-05-14,20,0,0
2050-05-15,4,0,0
2050-05-16,15,0,0
2050-05-17,16,0,0
2050-05-18,14,0,0
2050-05-19,14,0,0
2050-05-20,6,0,0
2050-05-21,9,0,0
2050-05-22,22,0,0
2050-05-23,34,0,0
2050-05-24,34,0,1
2050-05-25,34,0,0
2050-05-26,12,0,0
2050-05-27,28,0,0
2050-05-28,22,0,0
2050-05-29,22,0,0
2050-05-30,24,0,0
2050-05-31,39,0,0
2050-06-01,1,0,1
2050-06-02,14,0,0
2050-06-03,37,0,0
2050-06-04,6,0,0
2050-06-05,4,0,0
2050-06-06,9,0,0
2050-06-07,9,0,0
2050-06-08,31,0,0
2050-06-09,26,0,1
2050-06-10,7,0,0
2050-06-11,6,0,0
2050-06-12,32,0,0
2050-06-13,1,0,0
2050-06-14,26,0,0
2050-06-15,26,0,0
2050-06-16,34,0,0
2050-06-17,9,0,0
2050-06-18,6,0,0
2050-06-19,32,0,0
2050-06-20,34,0,0
2050-06-21,13,0,0
2050-06-22,43,1,1
2050-06-23,10,0,0
2050-06-24,19,0,0
2050-06-25,34,0,0
2050-06-26,12,0,0
2050-06-27,4,0,0
2050-06-28,26,0,0
2050-06-29,3,0,0
2050-06-30,3,0,0
2050-07-01,19,0,0
2050-07-02,27,0,0
2050-07-03,13,0,0
2050-07-04,39,0,0
2050-07-05,3,0,0
2050-07-06,13,0,0
2050-07-07,10,0,0
2050-07-08,19,0,0
2050-07-09,27,0,0
2050-07-10,30,0,0
2050-07-11,3,0,0
2050-07-12,3,0,1
2050-07-13,3,0,0
2050-07-14,13,0,1
2050-07-15,27,0,0
2050-07-16,27,0,0
2050-07-17,38,0,1
2050-07-18,44,1,1
2050-07-19,13,0,0
2050-07-20,3,0,0
2050-07-21,1,0,0
2050-07-22,0,0,1
2050-07-23,12,0,0
2050-07-24,10,0,0
2050-07-25,10,0,0
2050-07-26,27,0,0
2050-07-27,24,0,1
2050-07-28,24,0,0
2050-07-29,1,0,0
2050-07-30,26,0,0
2050-07-31,27,0,0
2050-08-01,3,0,0
2050-08-02,3,0,0
2050-08-03,13,0,0
2050-08-04,10,0,0
2050-08-05,36,0,1
2050-08-06,27,0,0
2050-08-07,13,0,0
2050-08-08,10,0,0
2050-08-09,24,0,0
2050-08-10,10,0,0
2050-08-11,10,0,1
2050-08-12,19,0,1
2050-08-13,27,0,1
2050-08-14,13,0,0
2050-08-15,3,0,0
2050-08-16,3,0,0
2050-08-17,13,0,0
2050-08-18,10,0,0
2050-08-19,15,0,0
2050-08-20,15,0,0
2050-08-21,1,0,0
2050-08-22,39,0,0
2050-08-23,30,0,0
2050-08-24,30,0,0
2050-08-25,30,0,0
2050-08-26,27,0,0
2050-08-27,26,0,0
2050-08-28,10,0,0
2050-08-29,10,0,0
2050-08-30,39,0,1
2050-08-31,34,0,0
2050-09-01,3,0,0
2050-09-02,17,0,0
2050-09-03,7,0,0
2050-09-04,9,0,0
2050-09-05,30,0,0
2050-09-06,30,0,0
2050-09-07,30,0,1
2050-09-08,24,0,0
2050-09-09,23,0,0
2050-09-10,35,0,0
2050-09-11,4,0,0
2050-09-12,26,0,0
2050-09-13,4,0,0
2050-09-14,32,0,0
2050-09-15,26,0,0
2050-09-16,26,0,0
2050-09-17,9,0,0
2050-09-18,9,0,0
2050-09-19,26,0,0
2050-09-20,26,0,0
2050-09-21,4,0,0
2050-09-22,4,0,0
2050-09-23,6,0,1
2050-09-24,28,0,0
2050-09-25,4,0,0
2050-09-26,14,0,1
2050-09-27,32,0,0
2050-09-28,4,0,0
2050-09-29,15,0,0
2050-09-30,33,0,1
2050-10-01,45,1,1
2050-10-02,14,0,0
2050-10-03,15,0,0
2050-10-04,15,0,0
2050-10-05,15,0,0
2050-10-06,15,0,0
2050-10-07,35,0,0
2050-10-08,35,0,0
2050-10-09,31,0,0
2050-10-10,32,0,0
2050-10-11,11,0,0
2050-10-12,4,0,0
2050-10-13,4,0,0
2050-10-14,20,0,0
2050-10-15,7,0,1
2050-10-16,15,0,1
2050-10-17,31,0,0
2050-10-18,11,0,0
2050-10-19,11,0,1
2050-10-20,4,0,0
2050-10-21,20,0,0
2050-10-22,37,0,0
2050-10-23,31,0,0
2050-10-24,14,0,0
2050-10-25,14,0,0
2050-10-26,11,0,0
2050-10-27,11,0,0
2050-10-28,33,0,0
2050-10-29,7,0,0
2050-10-30,11,0,0
2050-10-31,11,0,0
2050-11-01,14,0,0
2050-11-02,11,0,0
2050-11-03,14,0,0
2050-11-04,35,0,0
2050-11-05,37,0,1
2050-11-06,11,0,0
2050-11-07,23,0,0
2050-11-08,5,0,0
2050-11-09,18,0,0
2050-11-10,12,0,0
2050-11-11,35,0,1
2050-11-12,33,0,0
2050-11-13,11,0,0
2050-11-14,11,0,0
2050-11-15,2,0,0
2050-11-16,32,0,0
2050-11-17,5,0,0
2050-11-18,35,0,0
2050-11-19,35,0,0
2050-11-20,5,0,0
2050-11-21,18,0,0
2050-11-22,11,0,0
2050-11-23,33,0,0
2050-11-24,11,0,0
2050-11-25,35,0,0
2050-11-26,25,0,0
2050-11-27,5,0,0
2050-11-28,18,0,0
2050-11-29,18,0,0
2050-11-30,2,0,0
2050-12-01,5,0,0
2050-12-02,25,0,0
2050-12-03,25,0,0
2050-12-04,16,0,0
2050-12-05,32,0,0
2050-12-06,16,0,1
2050-12-07,29,0,0
2050-12-08,23,0,0
2050-12-09,23,0,0
2050-12-10,35,0,0
2050-12-11,18,0,0
2050-12-12,5,0,0
2050-12-13,18,0,0
2050-12-14,29,0,0
2050-12-15,18,0,0
2050-12-16,25,0,0
2050-12-17,5,0,0
2050-12-18,5,0,0
2050-12-19,29,0,0
2050-12-20,16,0,0
2050-12-21,5,0,0
2050-12-22,18,0,0
2050-12-23,25,0,1
2050-12-24,29,0,0
2050-12-25,5,0,0
2050-12-26,16,0,0
2050-12-27,46,1,1
2050-12-28,18,0,1
2050-12-29,5,0,1
2050-12-30,29,0,0
2050-12-31,47,1,1
