1,2,3,4,5,6
0.634870155,0.653515288,0.653515288,0.653515288,0.653515288,0.530754408
0.689581367,0.710725109,0.710725109,0.710725109,0.710725109,0.703183047
0.697911984,0.727498301,0.727498301,0.727498301,0.727498301,0.759018854
0.689767254,0.724339349,0.724339349,0.724339349,0.724339349,0.775333166
0.676364082,0.720063098,0.720063098,0.720063098,0.720063098,0.782327802
0.664554034,0.720412974,0.720412974,0.720412974,0.720412974,0.783171813
0.650018329,0.71698864,0.71698864,0.71698864,0.71698864,0.77733033
0.633681625,0.714304124,0.714304124,0.714304124,0.714304124,0.761059517
0.615995205,0.71026891,0.71026891,0.71026891,0.71026891,0.725561136
0.604552519,0.700127835,0.700127835,0.700127835,0.700127835,0.715525754
0.60328852,0.701919238,0.701919238,0.701919238,0.701919238,0.707780901
0.617900589,0.693751156,0.693751156,0.693751156,0.693751156,0.68423576
0.632956049,0.688811664,0.688811664,0.688811664,0.688811664,0.678541565
0.635155648,0.695528292,0.695528292,0.695528292,0.695528292,0.680278681
0.616291342,0.703783667,0.703783667,0.703783667,0.703783667,0.702397096
0.602724644,0.716693108,0.716693108,0.716693108,0.716693108,0.73569129
0.63267143,0.725435335,0.725435335,0.725435335,0.725435335,0.758645596
0.667804427,0.739876683,0.739876683,0.739876683,0.739876683,0.764095564
0.664534932,0.747016667,0.747016667,0.747016667,0.747016667,0.775893269
0.644490822,0.751005062,0.751005062,0.751005062,0.751005062,0.786675668
0.62777278,0.747840116,0.747840116,0.747840116,0.747840116,0.784005974
0.634773626,0.743425112,0.743425112,0.743425112,0.743425112,0.78162773
0.650883001,0.741811764,0.741811764,0.741811764,0.741811764,0.761416938
0.661878246,0.735692475,0.735692475,0.735692475,0.735692475,0.750341627
0.688042679,0.729455484,0.729455484,0.729455484,0.729455484,0.741263596
0.70231058,0.726825835,0.726825835,0.726825835,0.726825835,0.725917453
0.698274436,0.712773038,0.712773038,0.712773038,0.712773038,0.733742121
0.685998881,0.695862368,0.695862368,0.695862368,0.695862368,0.734972789
0.661974278,0.680608062,0.680608062,0.680608062,0.680608062,0.71412056
0.633118204,0.658099864,0.658099864,0.658099864,0.658099864,0.688689957
0.597013791,0.629634764,0.629634764,0.629634764,0.629634764,0.662780579
0.552024172,0.615084119,0.615084119,0.615084119,0.615084119,0.632075795
0.486841209,0.608308587,0.608308587,0.608308587,0.608308587,0.66298534
0.417639294,0.623975871,0.623975871,0.623975871,0.623975871,0.729653992
0.358435102,0.65505701,0.65505701,0.65505701,0.65505701,0.785110154
0.312389072,0.689077143,0.689077143,0.689077143,0.689077143,0.803805416
0.296538419,0.71784314,0.71784314,0.71784314,0.71784314,0.80751635
0.319697585,0.726686879,0.726686879,0.726686879,0.726686879,0.804792898
0.362999054,0.72812939,0.72812939,0.72812939,0.72812939,0.792574072
0.426799356,0.731295048,0.731295048,0.731295048,0.731295048,0.793170732
0.470666202,0.733926758,0.733926758,0.733926758,0.733926758,0.797005904
0.517965957,0.73295077,0.73295077,0.73295077,0.73295077,0.800123889
0.536311357,0.736442122,0.736442122,0.736442122,0.736442122,0.799894636
0.542584634,0.747400875,0.747400875,0.747400875,0.747400875,0.791658967
0.556749186,0.748806262,0.748806262,0.748806262,0.748806262,0.766925449
0.562177102,0.758368716,0.758368716,0.758368716,0.758368716,0.745740109
0.573097045,0.76536158,0.76536158,0.76536158,0.76536158,0.731865827
0.618255323,0.763473753,0.763473753,0.763473753,0.763473753,0.710840647
0.679710448,0.762799709,0.762799709,0.762799709,0.762799709,0.706500133
0.725946438,0.764637376,0.764637376,0.764637376,0.764637376,0.757874696
0.770013631,0.764641944,0.764641944,0.764641944,0.764641944,0.784780136
0.772859102,0.755718204,0.755718204,0.755718204,0.755718204,0.776676659
0.765621088,0.747026161,0.747026161,0.747026161,0.747026161,0.778910523
0.754780634,0.754526375,0.754526375,0.754526375,0.754526375,0.776290651
0.753908265,0.752692351,0.752692351,0.752692351,0.752692351,0.779332786
0.751021487,0.755414818,0.755414818,0.755414818,0.755414818,0.772426237
0.750314807,0.75658051,0.75658051,0.75658051,0.75658051,0.745319466
0.744619584,0.749207389,0.749207389,0.749207389,0.749207389,0.735981111
0.741589943,0.745810667,0.745810667,0.745810667,0.745810667,0.715582296
0.744729936,0.739020249,0.739020249,0.739020249,0.739020249,0.701409987
0.745744106,0.737144732,0.737144732,0.737144732,0.737144732,0.712147075
0.748444097,0.726362338,0.726362338,0.726362338,0.726362338,0.723691117
0.749558329,0.715635023,0.715635023,0.715635023,0.715635023,0.731847898
0.745425705,0.699690556,0.699690556,0.699690556,0.699690556,0.746918922
0.736329533,0.648008246,0.648008246,0.648008246,0.648008246,0.753465122
0.72523719,0.581258619,0.581258619,0.581258619,0.581258619,0.701191532
0.722884766,0.504628793,0.504628793,0.504628793,0.504628793,0.513366217
0.706777324,0.435855417,0.435855417,0.435855417,0.435855417,0.329281901
0.702845346,0.388175957,0.388175957,0.388175957,0.388175957,0.214200892
0.674996461,0.294391678,0.294391678,0.294391678,0.294391678,0.102079822
0.638237853,0.213346851,0.213346851,0.213346851,0.213346851,0.030867574
0.575487904,0.141650099,0.141650099,0.141650099,0.141650099,0.01
0.49690338,0.08748175,0.08748175,0.08748175,0.08748175,0
0.531888813,0.075576036,0.075576036,0.075576036,0.075576036,0
0.524212157,0.055578023,0.055578023,0.055578023,0.055578023,0.010002872
0.482779326,0.070836535,0.070836535,0.070836535,0.070836535,0.040820307
0.402909979,0.129409282,0.129409282,0.129409282,0.129409282,0.154173338
0.290357366,0.255612064,0.255612064,0.255612064,0.255612064,0.296240886
0.192610154,0.371790455,0.371790455,0.371790455,0.371790455,0.420744653
0.111789242,0.470899087,0.470899087,0.470899087,0.470899087,0.551594317
0.099949562,0.551720007,0.551720007,0.551720007,0.551720007,0.580483441
0.153121052,0.61389972,0.61389972,0.61389972,0.61389972,0.660648525
0.247603117,0.664338432,0.664338432,0.664338432,0.664338432,0.728409014
0.378901353,0.709346094,0.709346094,0.709346094,0.709346094,0.772473468
0.490591414,0.750370227,0.750370227,0.750370227,0.750370227,0.788440038
0.602692338,0.771030454,0.771030454,0.771030454,0.771030454,0.780040242
0.679469543,0.755655039,0.755655039,0.755655039,0.755655039,0.760452221
0.728468346,0.712100892,0.712100892,0.712100892,0.712100892,0.723938718
0.755813268,0.649691861,0.649691861,0.649691861,0.649691861,0.633735909
0.761188651,0.549415614,0.549415614,0.549415614,0.549415614,0.507338089
0.738626625,0.469673706,0.469673706,0.469673706,0.469673706,0.52525536
0.718250599,0.446170971,0.446170971,0.446170971,0.446170971,0.503702685
0.68276514,0.432401472,0.432401472,0.432401472,0.432401472,0.458526145
0.645331933,0.446062,0.446062,0.446062,0.446062,0.516242689
0.583510713,0.481140373,0.481140373,0.481140373,0.481140373,0.663984124
0.510101617,0.546235912,0.546235912,0.546235912,0.546235912,0.736858234
0.443152045,0.650178356,0.650178356,0.650178356,0.650178356,0.74466047
0.436931685,0.730836417,0.730836417,0.730836417,0.730836417,0.771334129
0.460430977,0.772949515,0.772949515,0.772949515,0.772949515,0.803072629
0.532019935,0.78065307,0.78065307,0.78065307,0.78065307,0.80611
0.622089797,0.784013049,0.784013049,0.784013049,0.784013049,0.805674318
0.707921231,0.784182897,0.784182897,0.784182897,0.784182897,0.805005161
0.743570901,0.78012689,0.78012689,0.78012689,0.78012689,0.801398745
0.75441488,0.77923773,0.77923773,0.77923773,0.77923773,0.798166096
0.768360643,0.775363226,0.775363226,0.775363226,0.775363226,0.797361557
0.776185187,0.773842939,0.773842939,0.773842939,0.773842939,0.796940618
0.776004943,0.772060304,0.772060304,0.772060304,0.772060304,0.798155504
0.776782239,0.773359756,0.773359756,0.773359756,0.773359756,0.791207004
0.776380415,0.769416648,0.769416648,0.769416648,0.769416648,0.787170906
0.777810705,0.765501111,0.765501111,0.765501111,0.765501111,0.786031759
0.775193271,0.756060746,0.756060746,0.756060746,0.756060746,0.779954476
0.76706273,0.753914177,0.753914177,0.753914177,0.753914177,0.770148015
0.763184135,0.749039052,0.749039052,0.749039052,0.749039052,0.755043456
0.755235998,0.742375196,0.742375196,0.742375196,0.742375196,0.738217202
0.722793333,0.723199866,0.723199866,0.723199866,0.723199866,0.666658281
0.711753269,0.750219141,0.750219141,0.750219141,0.750219141,0.65052805
0.725393982,0.754669972,0.754669972,0.754669972,0.754669972,0.631519974
0.733656811,0.746372535,0.746372535,0.746372535,0.746372535,0.61819073
0.734065,0.73597487,0.73597487,0.73597487,0.73597487,0.618166406
0.711417138,0.719903596,0.719903596,0.719903596,0.719903596,0.629313897
0.657930444,0.641699649,0.641699649,0.641699649,0.641699649,0.601572912
0.723666592,0.64867843,0.64867843,0.64867843,0.64867843,0.612909171
0.750208337,0.696258945,0.696258945,0.696258945,0.696258945,0.729789484
0.749400619,0.72244169,0.72244169,0.72244169,0.72244169,0.756277674
0.736736603,0.715140813,0.715140813,0.715140813,0.715140813,0.747618799
0.717583779,0.678866419,0.678866419,0.678866419,0.678866419,0.741607274
0.69893077,0.641112884,0.641112884,0.641112884,0.641112884,0.726800895
0.668881179,0.635182776,0.635182776,0.635182776,0.635182776,0.674550429
0.620782646,0.628880109,0.628880109,0.628880109,0.628880109,0.620512671
0.569410685,0.625605495,0.625605495,0.625605495,0.625605495,0.597402735
0.522006299,0.631280496,0.631280496,0.631280496,0.631280496,0.616955668
0.500453708,0.637736639,0.637736639,0.637736639,0.637736639,0.66023844
0.512682585,0.637647671,0.637647671,0.637647671,0.637647671,0.663382335
0.541003856,0.636950069,0.636950069,0.636950069,0.636950069,0.655750585
0.552285572,0.636727416,0.636727416,0.636727416,0.636727416,0.623964569
0.567590268,0.635154845,0.635154845,0.635154845,0.635154845,0.603111016
0.595950547,0.625925547,0.625925547,0.625925547,0.625925547,0.599694209
0.588051622,0.626739598,0.626739598,0.626739598,0.626739598,0.61569383
0.501562755,0.656377229,0.656377229,0.656377229,0.656377229,0.697359239
0.532994102,0.710555828,0.710555828,0.710555828,0.710555828,0.727854515
0.575140571,0.741937867,0.741937867,0.741937867,0.741937867,0.769034305
0.611362895,0.761396592,0.761396592,0.761396592,0.761396592,0.79080415
0.643091271,0.77137599,0.77137599,0.77137599,0.77137599,0.797128526
0.675087135,0.77634546,0.77634546,0.77634546,0.77634546,0.801534769
0.679145798,0.78022525,0.78022525,0.78022525,0.78022525,0.797926365
0.722004816,0.752062705,0.752062705,0.752062705,0.752062705,0.764080086
0.749781668,0.747606942,0.747606942,0.747606942,0.747606942,0.741390163
0.759991272,0.758916749,0.758916749,0.758916749,0.758916749,0.737956527
0.770731395,0.768704,0.768704,0.768704,0.768704,0.734593757
0.771881306,0.759925824,0.759925824,0.759925824,0.759925824,0.723980084
0.771331379,0.747131886,0.747131886,0.747131886,0.747131886,0.694032027
0.766058047,0.731284051,0.731284051,0.731284051,0.731284051,0.669567079
0.753477923,0.708686787,0.708686787,0.708686787,0.708686787,0.642143994
0.740691275,0.683249704,0.683249704,0.683249704,0.683249704,0.622373098
0.724133421,0.649003535,0.649003535,0.649003535,0.649003535,0.628432661
0.685627175,0.623322631,0.623322631,0.623322631,0.623322631,0.610556509
0.663854893,0.588432527,0.588432527,0.588432527,0.588432527,0.566524925
0.641851479,0.556314412,0.556314412,0.556314412,0.556314412,0.530226854
0.618862609,0.518725705,0.518725705,0.518725705,0.518725705,0.486536597
0.614194655,0.469314106,0.469314106,0.469314106,0.469314106,0.439720783
0.602335709,0.428495338,0.428495338,0.428495338,0.428495338,0.396114435
0.576319579,0.372740472,0.372740472,0.372740472,0.372740472,0.293596132
0.442542783,0.237572532,0.237572532,0.237572532,0.237572532,0.08195338
0.363956287,0.163128799,0.163128799,0.163128799,0.163128799,0.023922397
0.299141116,0.134209327,0.134209327,0.134209327,0.134209327,0.016829499
0.25590942,0.134783492,0.134783492,0.134783492,0.134783492,0.04137742
0.234088438,0.167053753,0.167053753,0.167053753,0.167053753,0.124516423
0.229479283,0.23346964,0.23346964,0.23346964,0.23346964,0.222033928
0.232485719,0.347690191,0.347690191,0.347690191,0.347690191,0.299316407
0.290879083,0.500267526,0.500267526,0.500267526,0.500267526,0.407143408
0.375307175,0.644993764,0.644993764,0.644993764,0.644993764,0.60544818
0.458110109,0.698220374,0.698220374,0.698220374,0.698220374,0.722381866
0.536267219,0.722300775,0.722300775,0.722300775,0.722300775,0.770743779
0.589773227,0.739294423,0.739294423,0.739294423,0.739294423,0.784131725
0.637427155,0.743434966,0.743434966,0.743434966,0.743434966,0.786989047
0.682437869,0.744634876,0.744634876,0.744634876,0.744634876,0.786423128
0.712479091,0.746900153,0.746900153,0.746900153,0.746900153,0.786920639
0.733414901,0.746238737,0.746238737,0.746238737,0.746238737,0.788247555
0.74465886,0.74041441,0.74041441,0.74041441,0.74041441,0.793166249
0.74965078,0.734099092,0.734099092,0.734099092,0.734099092,0.790782738
0.746787408,0.732704656,0.732704656,0.732704656,0.732704656,0.790384698
0.738229977,0.73506377,0.73506377,0.73506377,0.73506377,0.788984066
0.730203634,0.739454841,0.739454841,0.739454841,0.739454841,0.783302175
0.723473505,0.748053774,0.748053774,0.748053774,0.748053774,0.772335529
0.721181334,0.74391175,0.74391175,0.74391175,0.74391175,0.760299854
0.71305382,0.743661814,0.743661814,0.743661814,0.743661814,0.766543214
0.69165507,0.740374023,0.740374023,0.740374023,0.740374023,0.759938426
0.638759905,0.714748657,0.714748657,0.714748657,0.714748657,0.718766936
0.574069232,0.681318845,0.681318845,0.681318845,0.681318845,0.635323039
0.530311195,0.660816563,0.660816563,0.660816563,0.660816563,0.583026967
0.496393883,0.637430632,0.637430632,0.637430632,0.637430632,0.557769735
0.489625069,0.602660185,0.602660185,0.602660185,0.602660185,0.550231672
0.589527229,0.628299274,0.628299274,0.628299274,0.628299274,0.616792452
0.689400264,0.686833351,0.686833351,0.686833351,0.686833351,0.724669635
0.720523394,0.717375795,0.717375795,0.717375795,0.717375795,0.766248923
0.722917577,0.722144827,0.722144827,0.722144827,0.722144827,0.770721035
0.719156964,0.719293607,0.719293607,0.719293607,0.719293607,0.766010399
0.712035923,0.717687414,0.717687414,0.717687414,0.717687414,0.756348625
0.705759642,0.713117616,0.713117616,0.713117616,0.713117616,0.748854111
0.700310951,0.717141298,0.717141298,0.717141298,0.717141298,0.742194
0.686286132,0.717171974,0.717171974,0.717171974,0.717171974,0.752287858
0.670986084,0.715648367,0.715648367,0.715648367,0.715648367,0.761303361
0.654865989,0.716949872,0.716949872,0.716949872,0.716949872,0.765535253
0.637835285,0.719972464,0.719972464,0.719972464,0.719972464,0.770950571
0.613709229,0.714178789,0.714178789,0.714178789,0.714178789,0.772681907
0.579049465,0.701832587,0.701832587,0.701832587,0.701832587,0.774581321
0.54263413,0.706676932,0.706676932,0.706676932,0.706676932,0.771744063
0.526125532,0.703448588,0.703448588,0.703448588,0.703448588,0.768710963
0.541426343,0.690267343,0.690267343,0.690267343,0.690267343,0.768372424
0.572443506,0.676123085,0.676123085,0.676123085,0.676123085,0.766848546
0.601884743,0.647485755,0.647485755,0.647485755,0.647485755,0.736257969
0.609192133,0.582326256,0.582326256,0.582326256,0.582326256,0.649639169
0.612802094,0.49776781,0.49776781,0.49776781,0.49776781,0.465095257
0.607016948,0.420047673,0.420047673,0.420047673,0.420047673,0.291408534
0.602241073,0.386817454,0.386817454,0.386817454,0.386817454,0.222432029
0.591527484,0.356226081,0.356226081,0.356226081,0.356226081,0.241493456
0.549043986,0.336098696,0.336098696,0.336098696,0.336098696,0.258889084
0.617524982,0.393699332,0.393699332,0.393699332,0.393699332,0.349613903
0.637782703,0.419332819,0.419332819,0.419332819,0.419332819,0.466177828
0.619017011,0.391285658,0.391285658,0.391285658,0.391285658,0.509935322
0.566245405,0.344345283,0.344345283,0.344345283,0.344345283,0.486229207
0.500874718,0.306305764,0.306305764,0.306305764,0.306305764,0.434433765
0.403296055,0.272272745,0.272272745,0.272272745,0.272272745,0.416807119
0.296341893,0.23811611,0.23811611,0.23811611,0.23811611,0.373171608
0.200133966,0.215197687,0.215197687,0.215197687,0.215197687,0.31619366
0.127129959,0.207598928,0.207598928,0.207598928,0.207598928,0.298308049
0.088708436,0.199858354,0.199858354,0.199858354,0.199858354,0.280289739
0.069783247,0.196713238,0.196713238,0.196713238,0.196713238,0.265355623
0.060751147,0.191516877,0.191516877,0.191516877,0.191516877,0.240711439
0.05622521,0.178618949,0.178618949,0.178618949,0.178618949,0.218248871
0.062882012,0.160646423,0.160646423,0.160646423,0.160646423,0.211918428
0.073602507,0.146041332,0.146041332,0.146041332,0.146041332,0.187930106
0.083127786,0.129457025,0.129457025,0.129457025,0.129457025,0.176616394
0.098634654,0.118544997,0.118544997,0.118544997,0.118544997,0.158277961
0.077769092,0.094070173,0.094070173,0.094070173,0.094070173,0.123191717
0.060478719,0.062817107,0.062817107,0.062817107,0.062817107,0.085109138
0.059510905,0.043748308,0.043748308,0.043748308,0.043748308,0.044970259
0.063293584,0.036231054,0.036231054,0.036231054,0.036231054,0.017863773
0.070161764,0.035349613,0.035349613,0.035349613,0.035349613,0.020625475
0.073143883,0.040969707,0.040969707,0.040969707,0.040969707,0.032917294
0.08788418,0.044425983,0.044425983,0.044425983,0.044425983,0.036941312
0.146467376,0.066575858,0.066575858,0.066575858,0.066575858,0.052839975
0.206416046,0.093582407,0.093582407,0.093582407,0.093582407,0.057410692
0.266995847,0.126658896,0.126658896,0.126658896,0.126658896,0.05155192
0.319775747,0.16501952,0.16501952,0.16501952,0.16501952,0.061901372
0.396171708,0.198815647,0.198815647,0.198815647,0.198815647,0.090825914
0.489201581,0.225713063,0.225713063,0.225713063,0.225713063,0.12901441
0.563906087,0.225468901,0.225468901,0.225468901,0.225468901,0.163266081
0.595151766,0.222550731,0.222550731,0.222550731,0.222550731,0.17465555
0.577941419,0.222600957,0.222600957,0.222600957,0.222600957,0.193552246
0.53386209,0.225732355,0.225732355,0.225732355,0.225732355,0.241271018
0.464697248,0.234218916,0.234218916,0.234218916,0.234218916,0.292432955
0.376296698,0.245745208,0.245745208,0.245745208,0.245745208,0.308319033
0.285186834,0.279486769,0.279486769,0.279486769,0.279486769,0.347498883
0.212721814,0.296231263,0.296231263,0.296231263,0.296231263,0.405002978
0.18657288,0.341114829,0.341114829,0.341114829,0.341114829,0.415981791
0.176484977,0.375895177,0.375895177,0.375895177,0.375895177,0.39259657
0.182770552,0.378430823,0.378430823,0.378430823,0.378430823,0.383578513
0.167851368,0.414040501,0.414040501,0.414040501,0.414040501,0.385205844
0.182559425,0.404390808,0.404390808,0.404390808,0.404390808,0.374130171
0.212798091,0.381382445,0.381382445,0.381382445,0.381382445,0.275741674
0.255579926,0.376614431,0.376614431,0.376614431,0.376614431,0.222750242
0.288134025,0.381500876,0.381500876,0.381500876,0.381500876,0.240786563
0.348458336,0.354730845,0.354730845,0.354730845,0.354730845,0.153577708
0.400853012,0.333904903,0.333904903,0.333904903,0.333904903,0.115249643
0.432366082,0.322229937,0.322229937,0.322229937,0.322229937,0.207542434
0.435234435,0.339474173,0.339474173,0.339474173,0.339474173,0.362650424
0.432293633,0.373817098,0.373817098,0.373817098,0.373817098,0.506794529
0.439110932,0.413036582,0.413036582,0.413036582,0.413036582,0.679678268
0.421941864,0.436280341,0.436280341,0.436280341,0.436280341,0.767523935
0.386508132,0.453590442,0.453590442,0.453590442,0.453590442,0.786868509
0.351451891,0.467531942,0.467531942,0.467531942,0.467531942,0.776241491
0.315535354,0.489735908,0.489735908,0.489735908,0.489735908,0.725213736
0.290356788,0.5282623,0.5282623,0.5282623,0.5282623,0.693568291
0.299962473,0.559953756,0.559953756,0.559953756,0.559953756,0.65200823
0.3340558,0.592480705,0.592480705,0.592480705,0.592480705,0.693330458
0.391313906,0.636960596,0.636960596,0.636960596,0.636960596,0.681140038
0.467739526,0.665386037,0.665386037,0.665386037,0.665386037,0.68484171
0.545332238,0.681849525,0.681849525,0.681849525,0.681849525,0.705038122
0.614210685,0.689983143,0.689983143,0.689983143,0.689983143,0.732914763
0.671645021,0.693101955,0.693101955,0.693101955,0.693101955,0.735188537
0.696400997,0.692721854,0.692721854,0.692721854,0.692721854,0.714671815
0.675130132,0.67949474,0.67949474,0.67949474,0.67949474,0.732473902
0.680664456,0.679234181,0.679234181,0.679234181,0.679234181,0.701459224
0.685306005,0.688507212,0.688507212,0.688507212,0.688507212,0.686093006
0.693891172,0.692995142,0.692995142,0.692995142,0.692995142,0.693867632
0.700056923,0.70019035,0.70019035,0.70019035,0.70019035,0.712779972
0.696666364,0.713425937,0.713425937,0.713425937,0.713425937,0.719628299
0.667833504,0.71184846,0.71184846,0.71184846,0.71184846,0.74865328
0.738181367,0.693914796,0.693914796,0.693914796,0.693914796,0.756547087
0.756727527,0.70126208,0.70126208,0.70126208,0.70126208,0.739613749
0.760503305,0.700885886,0.700885886,0.700885886,0.700885886,0.744700368
0.755197716,0.716823052,0.716823052,0.716823052,0.716823052,0.740079075
0.748511667,0.730044615,0.730044615,0.730044615,0.730044615,0.766987134
0.743999065,0.736746445,0.736746445,0.736746445,0.736746445,0.778712759
0.738705625,0.739692709,0.739692709,0.739692709,0.739692709,0.789690976
0.733843507,0.749649923,0.749649923,0.749649923,0.749649923,0.788785751
0.728816251,0.74397358,0.74397358,0.74397358,0.74397358,0.786685018
0.731794353,0.735365053,0.735365053,0.735365053,0.735365053,0.775471062
0.73155937,0.723251923,0.723251923,0.723251923,0.723251923,0.774749627
0.721760387,0.704260733,0.704260733,0.704260733,0.704260733,0.752625551
0.717722977,0.674744249,0.674744249,0.674744249,0.674744249,0.711379661
0.709717181,0.653340011,0.653340011,0.653340011,0.653340011,0.661482551
0.695427379,0.624866673,0.624866673,0.624866673,0.624866673,0.596085077
0.683400184,0.603989011,0.603989011,0.603989011,0.603989011,0.520693264
0.657022224,0.591120171,0.591120171,0.591120171,0.591120171,0.475001082
