9001,9003,9005,9009,9015,23017,23029,23031,25003,25009,25013,25021,25027,33007,33015,44007,50011,50019
227362.48089782996,215436.9228937382,53116.68198591624,248299.9176873212,131069.39765542626,820618.4783501396,530742.546044936,844607.8594961326,4126.983799999116,16715.833691924545,15138.49143041028,74731.72805312536,17725.264803664635,21035.613516258763,152642.30407251633,322150.8827970055,44879.971411778235,31165.859825089046
201270.4890414897,190772.4877021665,48128.78041210193,220164.97529977755,116334.98931371926,748844.3239874427,482875.9838789373,764645.6324836237,4080.6121633559665,16422.9921153215,14879.665518758078,73079.9645215856,17416.988283209026,19443.664167214814,141528.1971442993,283865.956138587,43954.90119713659,30556.595216548958
186431.93005683902,176745.78255721994,45292.15252565368,204164.58696430948,107955.50688531199,590454.0129786272,377244.6499299064,588185.984607211,3939.6521559542252,15532.815408314955,14092.889267942983,68058.9513228597,16479.892598197745,15978.030714788896,117333.06757726923,222773.460202822,35000.08667862373,24658.824997793847
191552.42293675954,181586.12075298,46271.016639788155,209686.00414723658,110847.1003450585,607519.8544550635,388625.9496359113,607198.7156162371,3944.5855894519405,15563.970539945416,14120.425505933632,68234.680844755,16512.689838551338,17299.333653366433,126557.67145850281,253552.3505858541,36366.98344733085,25559.082958238152
231153.56381770023,219020.5863985347,53841.40812283195,252387.83478173928,133210.26003596795,775821.5072815298,500867.2097272365,794700.4018344278,4029.472212100064,16100.038149550837,14594.224989507022,71258.35302360753,17077.012225198396,19186.47678525851,139732.65756550102,313509.2563537345,47455.21127591367,32861.95000601346
241750.72485627356,229037.95084850208,55867.2249525049,263814.732234926,139194.58269193358,852233.7945604911,551826.9672020735,879829.884949884,4119.6838937871125,16669.734045698384,15097.74659117079,74471.70447540615,17676.735360893268,21481.628295057075,155756.1317493243,343511.296458669,53337.59498858425,36736.17290634887
217995.0632299241,206582.0195481239,51325.950270776215,238199.05003958935,125779.52336042463,770316.5129565403,497195.8999720702,788567.3918418203,3844.7464185206295,14933.476075252307,13563.167528740494,64678.39701478007,15848.963594495544,18807.79750094584,137088.92894443704,304880.96055935265,45509.65628944932,31580.57938304877
168976.59277985984,160245.4694578786,41955.28561435471,185342.5318545684,98098.30362550284,551805.3391384308,351469.64546720445,545128.2285279781,3890.8090761050717,15224.366417841647,13820.26885630767,66319.15467337407,16155.186036294303,14903.637002140964,109832.24689315367,202588.09554952107,35241.0136543894,24817.502984884242
130557.98404539237,123928.83673398143,34610.95406521537,143915.82325734157,76402.93164582927,415056.78567292873,260271.31378795547,392779.2531491225,3767.4600007503245,14445.404528327483,13131.789018387928,61925.445089905596,15335.167022421601,12279.452903210342,91511.64976337865,165258.0948055031,26903.75871603811,19326.466427965912
138070.61634785953,131030.43455612252,36047.113891237175,152016.67957266158,80645.39012409034,449883.36480472656,283497.34312739235,431578.8858488464,3773.0541433923804,14480.732105045308,13163.013041822445,62124.70915465032,15372.356626961473,12703.233940012915,94470.2537918316,173347.88362932875,28256.513749485566,20217.410437252038
110487.30663143934,104956.27515060443,30774.123055464406,122273.65213335646,65068.81969530761,339699.8719081156,210015.39047698802,308825.54169228947,3666.0180710351287,13804.788479770532,12565.585152426838,58312.07079039538,14660.78571124303,10221.941235779761,77147.24508454221,123694.76004562397,22199.162731884542,16227.951542006693
75250.72205908089,71647.57026742068,24038.08632005513,84278.1137959408,45170.36853393866,249724.55836685482,150010.37924043133,208585.7477052882,3610.987101091194,13457.262337348786,12258.42668238073,56351.86071719579,14294.942338878043,8713.679358062784,66617.39764010755,85608.51795944899,17283.3366073143,12990.317433770186
118127.36130915656,112178.32375832049,32234.641706582763,130511.90773985683,69383.23486124289,358842.1902108392,222781.5035322311,330151.6362350852,3686.487128005811,13934.05264529913,12679.834351174504,59041.181175033445,14796.863066210872,11799.094835352016,88158.05630061217,128229.92394956935,38227.034991925946,26784.13977905595
175566.2487152462,166474.589206496,43215.00374518884,192448.14460796112,101819.54813293368,584773.798234233,373456.48475272005,581857.7648614815,3703.6975306074255,14042.73807882425,12775.895186325606,59654.21788105327,14911.277035907364,15708.777616061941,115453.29185965464,236001.48130043398,38763.187552956035,27137.257601944995
190379.6319719739,180477.4960491444,46046.8188885694,208421.3860065998,110184.8135763917,657835.0149936149,422181.39562055253,663253.883731816,3997.3297031917928,15897.054954087838,14414.819758783917,70113.43281224126,16863.330295418607,17534.30186087907,128198.08909151058,265110.9655415739,42470.733916573496,29579.101202702033
149441.52881144278,141779.21659895207,38220.84568163055,164277.91163260408,87066.65793601974,482474.7066252215,305232.6809126443,467888.28296306916,3844.4268067146904,14931.45769436417,13561.383597375649,64667.01240204013,15846.838829821188,13983.479246933757,103408.21607311361,182072.36708476028,32541.696841670153,23039.69393299063
139679.820699302,132551.59540327743,36354.739041564615,153751.88139116965,81554.12388998886,437501.6446869255,275239.90866504016,417784.6457960577,3795.7424318278486,14624.010941783301,13289.649006460237,62932.868843279706,15523.187331251762,12708.761163204592,94508.84179691186,164068.43966355635,30435.479846054503,21652.508989595426
164498.16111073646,156012.06373434677,41099.16177016408,180513.44798503927,95569.28854276732,496042.94427634234,314281.41017705994,483004.39974427194,3799.4425168112425,14647.37735277372,13310.301239987968,63064.66633591944,15547.7853270665,14030.81321856373,103738.6755958042,181780.4023220417,32185.847758537002,22805.326585622886
150598.66147007555,142873.0397008462,38442.05009718013,165525.64545318115,87720.10230284667,483953.5668985561,306218.9406301839,469535.85320539615,3796.140744738479,14626.526328109381,13291.872212490465,62947.05679927064,15525.835297272166,13518.409835595921,100161.35952597798,179793.52430916374,29902.64458208374,21301.5759864771
116724.41176837106,110852.133016875,31966.445462271673,128999.11006921678,68590.97524647067,390240.3722976712,243721.11679697203,365131.756671199,3656.3509910829684,13743.73989189938,12511.627799122976,57967.72818622256,14596.519405665944,11044.577262986064,82890.43331780181,129575.5504579673,24720.785397263462,17888.728661182522
103295.37474656431,98157.83144215314,29399.270243734107,114518.60643388725,61007.463945200645,321639.92223935394,197971.11477342257,288705.29356020485,3482.39947630191,12645.218478195982,11540.707584618529,51771.55334377387,13440.097687852585,9940.219146694837,75180.4177957149,118436.80200875363,19241.28758239189,14279.852233929603
113735.4774163804,108026.73057069792,31395.062854136322,125776.14816364755,66903.09417202965,398628.77808338444,249315.3888658067,374477.1208021465,3805.8580310120237,14687.891973979216,13346.109795215663,63293.187758927954,15590.435372178561,12786.427062197003,95051.06200422949,146390.75039136672,29273.379793570086,20887.1331053058
