,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
127,47818.35448,45473.04215,14229.51912,53215.21935,28413.86897,39682.99906,23360.40316,31135.51025,8246.783908,37807.16203,33971.90868,183391.992,39995.92151,11484.88204,84269.62587,55643.45536,20291.84737,14491.76922
128,42914.8625,40837.8322,13292.1382,47927.7938,25644.81809,37876.85663,22155.87725,29123.32116,8608.650619,40092.38692,35991.68819,196281.7297,42401.59486,8641.299084,64417.30765,62475.28383,17381.66595,12575.08169
129,45459.60332,43243.34403,13778.60611,50671.78271,27081.85864,39311.68954,23112.77488,30721.84135,8781.005296,41180.82414,36953.69556,202421.025,43547.40088,7890.742659,59177.3392,50972.01276,15005.80867,11010.30776
130,42182.661,40145.69123,13152.16617,47138.26239,25231.33659,37220.50844,21718.15518,28392.09606,8589.054047,39968.63258,35882.30882,195583.6974,42271.31775,7215.607403,54463.9195,45092.20526,17078.43186,12375.36734
131,39398.37344,37513.73886,12619.90507,44135.97072,23659.0216,37356.97058,21809.1625,28544.12594,8630.642832,40231.26997,36114.43897,197065.0951,42547.79809,8188.590616,61256.74836,44583.04466,15489.11726,11328.62178
132,42143.55373,40108.72362,13144.69019,47096.09311,25209.25232,40386.88013,23829.82516,31919.69083,8814.787893,41394.16466,37142.25504,203624.3654,43771.98604,9815.863491,72617.46454,45090.38471,14031.58417,10368.66943
133,39578.48078,37683.99208,12654.33547,44330.18009,23760.73001,40893.00146,24167.36015,32483.55103,9120.621868,43325.53715,38849.28466,214518.21,45805.15632,8612.44143,64215.83953,53301.46009,14909.85743,10947.11289
134,38896.71092,37039.52352,12524.00425,43595.02903,23375.72777,35250.23243,20404.16771,26197.04884,9934.235396,48463.58889,43390.51457,243499.2263,51214.02186,9052.128104,67285.48788,44342.16573,16060.51096,11704.94993
135,42185.89693,40148.75012,13152.78477,47141.75169,25233.16395,34953.10586,20206.01244,25866.02576,9855.121057,47963.97383,42948.93341,240681.1635,50688.07335,8507.159827,63480.8218,47271.04411,16773.15005,12174.30433
136,40286.48908,38353.26352,12789.68258,45093.62403,24160.54937,35195.11535,20367.40984,26135.64395,8875.137113,41775.27608,37479.09762,205774.0121,44173.18489,7539.206091,56723.10597,48634.30026,16394.34186,11924.81578
137,41061.14885,39085.53976,12937.77118,45928.9381,24598.00748,36472.37804,21219.22306,27558.61814,9192.054164,43776.63932,39247.98806,217062.6374,46280.03496,8642.119862,64423.03787,50274.26553,14317.55428,10557.01348
138,48406.2246,46028.74846,14341.8999,53849.11852,28745.8451,34654.48002,20006.85728,25533.33236,9443.066095,45361.80506,40649.02534,226003.714,47948.7508,8271.653852,61836.64977,55802.95573,14488.67865,10669.71846
139,46091.59221,43840.75526,13899.42089,51353.25506,27438.74907,33110.19387,18976.96471,23812.87238,8601.547346,40047.52903,35952.04087,196028.7103,42354.37263,7702.516302,57863.24723,47584.17919,12621.38591,9439.892485
140,48869.35555,46466.54038,14430.43478,54348.51169,29007.37977,32614.83409,18646.60665,23261.00143,8530.651911,39599.81719,35556.33399,193503.4059,41883.06302,8302.343309,62050.90653,52964.18015,14015.77958,10358.2603
141,46633.82342,44353.31968,14003.07706,51937.94189,27744.95245,35681.59506,20691.84572,26677.62179,8066.461682,36668.40893,32965.42998,176968.8916,38797.14759,9982.913089,73783.71213,64855.27935,13292.45088,9881.865565
142,41711.27152,39700.09263,13062.05253,46629.96406,24965.13824,35798.19786,20769.60874,26807.52675,7893.023107,35573.12678,31997.37277,170790.9877,37644.13588,9734.034797,72046.182,63397.25473,14354.12175,10581.09734
143,43717.02652,41596.10787,13445.48468,48792.76565,26097.80812,38118.5284,22317.04942,29392.5631,7730.08065,34544.12868,31087.90024,164986.9569,36560.90187,11650.42976,85425.38819,56257.57353,12600.90036,9426.400403
144,45779.21012,43545.46436,13839.70406,51016.41408,27262.34379,41733.50738,24727.89798,33419.94277,7987.692629,36170.97439,32525.77606,174163.128,38273.49453,11767.24073,86240.8975,57503.26341,13203.22298,9823.098781
145,43227.20206,41133.0829,13351.8469,48264.58892,25821.19936,41519.51073,24585.18248,33181.53315,7763.163631,34753.05106,31272.55477,166165.3768,36780.83602,10474.07176,77212.70942,58984.97475,13199.36761,9820.55958
146,37956.57438,36150.82415,12344.28212,42581.28168,22844.82328,37382.00983,21825.8613,28572.0217,7603.473905,33744.59428,30381.23753,160477.2087,35719.22602,7149.613664,54003.18784,47802.22641,12542.95192,9388.234721
147,38169.00487,36351.63205,12384.8916,42810.34506,22964.7849,38349.46282,22471.06081,29649.84277,7833.740535,35198.75134,31666.48374,168679.335,37250.02805,7227.524504,54547.11809,48589.75073,14049.52765,10380.48727
148,36325.28802,34608.78945,12032.43564,40822.26888,21923.61958,36166.78673,21015.42261,27218.16465,7928.580097,35797.67277,32195.83612,172057.5322,37880.51712,7532.040906,56673.08262,48092.44,13245.25393,9850.780971
149,39478.63868,37589.61258,12635.24905,44222.52055,23704.34818,36418.53885,21183.31742,27498.63691,7916.42117,35720.88791,32127.97038,171624.4296,37799.68513,7297.155215,55033.24107,49483.02918,12247.46128,9193.620317
150,38315.79411,36490.39009,12412.95271,42968.62759,23047.67824,33976.98626,19555.03312,24778.54938,7691.573677,34300.95325,30872.97138,163615.3336,36304.90927,7263.991793,54801.71246,46734.12028,11920.59015,8978.338271
151,36187.37004,34472.65248,11897.80922,40638.38659,21815.72812,32891.8434,18831.34563,23569.61226,6733.133801,30311.74644,27266.70772,145431.1734,32077.09842,6836.317477,51611.50008,44547.93688,12198.52758,9161.391879
152,34537.63791,32913.18123,11582.43654,38859.48375,20884.10791,32380.01103,18490.00192,22999.3895,6673.665691,29936.19932,26934.78311,143312.9118,31681.75715,6513.235677,49355.92224,41551.18236,12646.15841,9456.208011
153,33104.10474,31558.08016,11308.39375,37313.70781,20074.57741,31784.69882,18092.98507,22336.16344,6673.311187,29933.96058,26932.80442,143300.2843,31679.40042,6035.432029,46020.16232,38410.04659,11238.74672,8529.266337
154,38332.8539,36500.75167,12307.95278,42951.85752,23027.30427,34442.41355,19865.42904,25297.07312,7318.027378,34005.40856,30531.32429,166265.1562,35965.44418,7304.230403,54878.20846,42327.83593,12248.61225,9194.378366
155,36867.43569,35115.51007,12027.81465,41371.70001,22199.76798,33604.76343,19306.79576,24363.86297,7075.893588,32476.30918,29179.84085,157640.3201,34355.74981,7109.507303,53518.75984,43786.38539,12109.55938,9102.796136
156,35548.55432,33868.78793,11775.68938,39949.55288,21454.9825,32656.1165,18674.13811,23306.99338,7134.431483,32845.98191,29506.57342,159725.4473,34744.90707,9175.386531,67941.58219,45762.51359,12079.72859,9083.149147
157,38274.48682,36445.57799,12296.79498,42888.92041,22994.3438,33646.8541,19334.86624,24410.75539,7921.289905,37815.07244,33898.46819,187753.4433,39975.90588,8397.354779,62509.79625,42140.29428,12541.75508,9387.446466
158,36490.11961,34758.83788,11955.68465,40964.84084,21986.69382,33630.75359,19324.12873,24392.81812,7647.345612,36085.08652,32369.43263,177995.5131,38154.73674,6912.270211,52141.75992,40123.28696,13541.25445,10045.73119
159,35125.27565,33468.66787,11694.77289,39493.13234,21215.95281,31553.85644,17939.03506,22078.98631,6967.794225,31793.65076,28576.47815,153789.8072,33637.11019,5990.555905,45706.86213,41801.44738,11781.13371,8886.490245
160,30811.37265,29390.78905,10870.10133,34841.4594,18779.84871,28693.80677,16031.65285,18892.6591,6222.562668,27087.43809,24416.92608,127244.5654,28682.84487,5482.731738,42161.5156,41587.40764,11281.06874,8557.140232
161,32532.34592,31017.60367,11199.0929,36697.18143,19751.6995,31913.73563,18179.04039,22479.9209,6775.512885,30579.37465,27503.24898,146940.7217,32358.83263,6701.130593,50667.70028,44709.64143,11853.52693,8934.169465
162,32292.48992,30790.87077,11153.24059,36438.54518,19616.25042,36956.56239,21542.12816,28098.03875,7452.239256,34852.97014,31280.43548,171045.8002,36857.67861,7667.550059,57414.70469,43080.31474,12272.07389,9209.830538
163,33636.02035,32060.89336,11410.07792,37887.27134,20374.95547,33321.06954,19117.5988,24047.80497,7198.366296,33249.73672,29863.4292,162002.8134,35169.94278,6709.092018,50723.28252,40979.38677,12002.80288,9032.484763
164,34295.23857,32684.04415,11536.09803,38598.10503,20747.22258,32988.71593,18895.95043,23677.53611,7056.703772,32355.12355,29072.73181,156956.7765,34228.17679,6608.057065,50017.91255,40297.31712,11787.65473,8890.78508
165,35245.70176,33582.50517,11717.79427,39622.98757,21283.95863,37692.75911,22033.10164,28918.22159,8214.075523,39664.04324,35532.66767,198182.5038,41922.33128,6315.649266,47976.48356,39805.54157,11854.28905,8934.671409
166,33860.84305,32273.41547,11453.05638,38129.69721,20501.91509,35286.17105,20428.13536,26237.08738,7387.888452,34446.5883,30921.25782,168753.6164,36429.87741,5890.074036,45005.35348,41174.65217,11431.3775,8656.135752
167,30702.22792,29287.6159,10849.23657,34723.76886,18718.21359,31593.59222,17965.53507,22123.25519,6363.315382,27976.30572,25202.54531,132258.1948,29618.56248,5299.987988,40885.70015,41673.88072,10255.80768,7881.888484
168,32390.80073,30883.80276,11172.03428,36544.55353,19671.76752,31233.89932,17725.65397,21722.52813,6532.259541,29043.20517,26145.51668,138276.007,30741.69552,6079.738894,46329.48827,42793.32485,11858.20245,8937.248826
169,32225.60723,30727.6474,11140.4549,36366.42571,19578.4811,30624.28807,17319.10102,21043.37178,6494.796988,28806.62536,25936.41733,136941.5861,30492.64618,6015.261538,45879.34314,42794.18595,11643.40743,8795.781727
170,31946.78294,30464.07827,11087.15317,36065.77004,19421.02624,30716.99934,17380.93065,21146.65965,6549.574526,29152.55105,26242.16125,138892.7689,30856.80475,6096.521878,46446.65774,42210.14092,11595.51062,8764.236194
171,31996.74068,30511.3027,11096.70339,36119.63937,19449.23787,30022.54805,16917.79742,20372.98462,6508.280985,28891.77817,26011.67902,137421.8878,30582.28718,6028.267307,45970.14221,43244.95069,11499.7432,8701.162386
172,31731.13872,30260.23247,11045.92933,35833.24131,19299.24979,30009.40474,16909.03208,20358.3419,6499.069415,28833.60617,25960.26412,137093.7705,30521.04908,5829.550629,44582.81264,41762.34781,11667.10389,8811.388554
173,31107.42114,29670.64,10926.69574,35160.6879,18947.03025,30349.56869,17135.88921,20737.31211,6424.599034,28363.31818,25544.60348,134441.1262,30025.97339,5776.328561,44211.24569,39642.19409,11562.38168,8742.416999
174,28707.06869,27401.61671,10467.82998,32572.39268,17591.52725,28631.50287,15990.10206,18823.24751,6077.414631,26170.81355,23606.77411,122074.3741,27717.90736,5421.978755,41737.37199,37199.24878,11019.1014,8384.604755
175,31597.24026,30133.65992,11020.3325,35688.85886,19223.63599,29966.82191,16880.63336,20310.90117,6398.541669,28198.76328,25399.16282,133512.9596,29852.74523,5866.082435,44837.85744,39755.70987,11637.45471,8791.861179
176,31474.57086,30017.70206,10996.88228,35556.5847,19154.36336,29749.79447,16735.89662,20069.11501,6391.025571,28151.29837,25357.2113,133245.2352,29802.77855,5932.30902,45300.2147,39348.14347,11982.01016,9018.790377
177,31517.87294,30058.63499,11005.16017,35603.27725,19178.81648,29916.46284,16847.04864,20254.79709,6403.112928,28227.63125,25424.67756,133675.7884,29883.13474,5967.43228,45545.4258,39756.88846,12656.33727,9462.911951
178,31688.89006,30220.29534,11037.85282,35787.68466,19275.39155,29546.73499,16600.47518,19842.89029,6419.106112,28328.62982,25513.94443,134245.4676,29989.4567,5907.154282,45124.59828,39584.04705,12158.17017,9134.811901
179,31337.60167,29888.22679,10970.69843,35408.89109,19077.01549,29652.06666,16670.72143,19960.23831,6417.26191,28316.9835,25503.65091,134179.7769,29977.19653,5854.057238,44753.90418,39372.92442,11875.73724,8948.797497
180,30983.40471,29553.40882,10902.98802,35026.96123,18876.99693,29397.88103,16501.20369,19677.0549,6375.518068,28053.36691,25270.65529,132692.856,29699.68538,5710.302057,43750.28528,39317.61986,11391.4648,8629.848669
181,28494.26532,27200.45633,10427.14921,32342.92723,17471.35506,28735.85878,15968.39173,18554.96233,5714.533209,25254.80598,22743.54606,119785.5513,26734.724,5206.190905,40026.43333,35953.72895,10298.45373,7909.975788
182,31679.81008,30211.71214,11036.11704,35777.89374,19270.264,30441.35801,17105.79816,20455.02675,6048.56987,27364.28128,24607.99056,131683.9791,28955.38445,5908.364941,44928.62278,38634.2065,11531.87288,8722.323459
183,31319.46159,29871.0792,10967.23066,35389.33069,19066.77161,29917.00738,16756.10596,19870.85764,6047.442503,27357.16185,24601.69811,131643.8222,28947.88977,5739.302217,43748.32066,38501.50291,11944.2118,8993.895826
184,31248.29057,29803.80212,10953.62518,35312.58712,19026.58062,29748.4474,16643.69242,19683.06815,5987.732105,26980.08464,24268.42114,129516.9303,28550.93777,5772.647492,43981.11887,38477.77564,11450.59823,8668.794802
185,31391.13632,29938.83243,10980.93243,35466.61741,19107.24704,29931.48855,16765.76353,19886.99083,5958.830416,26797.56755,24107.10473,128487.4485,28358.80066,5654.752948,43158.04459,38447.04646,11462.26924,8676.481497
186,31575.8569,30113.44649,11016.24473,35665.80123,19211.5606,29988.72903,16803.93751,19950.76136,5940.351129,26680.86898,24003.96154,127829.214,28235.95121,5825.729503,44351.70801,39240.75142,11874.798,8948.178898
187,31447.10762,29991.74141,10991.63224,35526.97115,19138.85459,30008.0897,16816.84924,19972.33073,5909.881677,26488.45131,23833.89458,126743.8883,28033.39168,5724.905808,43647.81292,39027.1264,12274.30377,9211.299171
188,28985.48477,27664.79996,10521.05366,32872.60817,17748.75159,28696.68778,15942.26838,18511.32266,5622.480338,24673.48278,22229.74776,116506.6164,26122.76073,5120.463381,39427.93132,38727.62568,10321.34093,7925.049626
189,31123.36313,29685.70977,10929.74331,35177.87811,18956.03285,29955.25993,16781.61679,19913.47407,5933.418378,26637.08796,23965.266,127582.2685,28189.8626,5690.700902,43409.01325,39770.33748,11580.7723,8754.529323
190,31056.60413,29622.60331,10916.98125,35105.89201,18918.33337,29636.83814,16569.25961,19558.72638,5936.538513,26656.79193,23982.68121,127693.4081,28210.60511,5771.960447,43976.32231,37945.76529,11607.2394,8771.960936
191,31419.2364,29965.39509,10986.30421,35496.91767,19123.11544,30397.97121,17076.86328,20406.69034,5957.637243,26790.03255,24100.44497,128444.9476,28350.86851,5680.680343,43339.05527,38098.34182,12151.3794,9130.339406
192,31940.16915,30457.82633,11085.88884,36058.6384,19417.29136,30259.70322,16984.65162,20252.64858,6012.650649,27137.44777,24407.50541,130404.532,28716.59511,5802.868383,44192.10436,38630.85824,11433.20306,8657.338089
193,31430.49042,29976.03337,10988.4556,35509.05285,19129.47069,29970.42829,16791.73265,19930.37286,5943.178657,26698.72511,24019.74355,127929.9309,28254.74849,5673.19576,43286.80207,38964.07649,11366.86343,8613.645851
194,30754.49576,29337.02403,10859.22841,34780.12917,18747.72976,29718.32693,16623.60492,19649.5115,5905.609633,26461.47292,23810.04992,126591.7175,28004.99133,6141.609569,46557.00734,37972.57017,11338.60158,8595.032187
195,28479.89697,27186.87411,10424.40247,32327.43387,17463.24111,28374.3389,15727.29221,18152.19987,5614.979803,24626.11614,22187.88309,116239.4464,26072.89751,5117.795876,39409.30828,35266.98943,10106.46907,7783.531919
196,31058.91916,29624.79168,10917.42381,35108.38831,18919.64069,29706.83632,16615.94177,19636.71003,5927.115191,26597.2827,23930.08441,127357.7482,28147.9593,5599.588755,42772.9188,37622.62434,11236.44265,8527.748845
197,31046.95573,29613.48281,10915.13681,35095.48817,18912.88483,29860.87329,16718.66984,19808.31971,5921.62016,26562.58102,23899.41358,127162.0145,28111.42858,5582.653585,42654.68685,38080.28977,11333.41036,8591.613179
198,31057.75269,29623.68903,10917.20082,35107.13051,18918.98198,29665.83561,16588.59819,19591.03192,5938.116612,26666.75778,23991.48946,127749.6202,28221.09624,5571.091267,42573.96516,37856.34309,11242.77789,8531.921321
199,31070.52024,29635.75804,10919.64154,35120.89772,18926.19194,30041.01083,16838.80452,20009.00753,5900.131066,26426.87522,23779.47099,126396.5703,27968.57007,5592.784289,42725.4138,38714.50897,11427.36327,8653.491923
200,31337.33483,29887.97455,10970.64742,35408.60337,19076.8648,29697.76532,16609.89227,19626.6042,5903.614851,26448.87567,23798.91593,126520.6631,27991.73011,5569.60812,42563.61065,39615.10037,11294.18139,8565.776412
201,30694.06843,29279.90283,10847.67676,34714.9705,18713.60584,29788.29341,16670.26593,19727.45983,5868.581027,26227.63353,23603.37266,125272.7539,27758.82685,5696.426697,43448.98758,39657.61149,11018.57367,8384.257182
202,28069.6968,26799.11699,10345.98615,31885.11585,17231.59698,28242.95695,15639.6729,18005.82973,5549.802221,24214.51312,21824.09073,113917.8127,25639.59992,4997.696844,38570.84349,35024.54024,10251.79786,7879.24756
203,31069.52767,29634.81977,10919.4518,35119.82744,18925.63142,29701.54015,16612.40973,19630.80967,5899.73926,26424.40092,23777.2841,126382.6141,27965.96536,5538.150026,42343.98769,38367.20002,12376.50221,9278.608537
204,31086.14426,29650.52723,10922.62832,35137.74508,18935.01498,29719.01667,16624.06491,19650.27993,5908.53472,26479.94514,23826.37646,126695.9095,28024.43718,5527.296081,42268.21147,38387.95017,11456.9579,8672.983373
205,30993.67806,29563.12008,10904.95193,35038.03896,18882.79839,30020.88331,16825.38137,19986.58384,5963.479665,26826.92803,24133.05478,128653.0553,28389.70866,5653.851917,43151.75409,38358.38465,11477.10874,8686.255003
206,31499.71242,30041.46807,11001.68849,35583.6948,19168.56105,30268.60215,16990.58637,20262.56272,5944.352861,26706.14033,24026.29744,127971.7562,28262.55454,5641.793233,43067.56705,38625.03881,11544.00722,8730.31531
207,31912.93732,30432.08442,11080.68304,36029.27437,19401.91328,29759.11436,16650.80627,19694.95201,5907.386288,26472.69268,23819.96642,126655.0022,28016.80245,5576.879871,42614.37798,38598.39806,11590.31478,8760.814143
208,30799.75212,29379.80431,10867.87989,34828.92901,18773.28648,29647.75695,16576.54143,19570.89082,5877.518977,26284.07759,23653.26034,125591.1248,27818.24594,5536.661749,42333.59737,38767.90981,11991.80396,9025.240712
209,28059.57175,26789.5459,10344.05058,31874.19802,17225.87926,28230.3017,15631.23304,17991.73075,5616.3363,24634.68256,22195.45446,116287.765,26081.91544,5025.249847,38763.20327,36279.92143,10196.25536,7842.666467
210,30958.58442,29529.9465,10898.24322,35000.19756,18862.98066,29765.65369,16655.16739,19702.23735,5965.50011,26839.68734,24144.332,128725.0238,28403.14048,5596.986779,42754.75326,38290.22238,11383.55762,8624.640886
211,31079.6827,29644.4192,10921.39309,35130.77759,18931.36607,29605.46799,16548.3387,19523.77749,5878.901349,26292.80741,23660.97612,125640.3651,27827.43588,5634.407057,43016.00087,38171.24644,11358.56942,8608.183294
212,31013.28328,29581.65265,10908.69978,35059.17923,18893.86966,28480.34163,15980.59766,19039.38775,5954.649237,26599.20982,23938.49036,127008.882,28152.34991,5624.657385,42947.93406,39175.72662,11173.12075,8486.044122
213,30773.15788,29354.66511,10862.79597,34800.2525,18758.26845,28717.58069,16138.81364,19303.69129,5943.30014,26527.53913,23875.14473,126604.6258,28076.90163,5676.990276,43313.29327,38878.35795,11200.03415,8503.769679
214,30661.37854,29249.00149,10841.42756,34679.72106,18695.14554,28675.82772,16110.96836,19257.1751,5938.132917,26494.90759,23846.30358,126420.5686,28042.55017,5605.836946,42816.5402,38918.5519,11208.80111,8509.543724
215,30480.23177,29077.7657,10806.79846,34484.39086,18592.85015,28447.97428,15959.0117,19003.3279,5876.839405,26107.83286,23504.19037,124237.286,27635.0737,5531.538492,42297.82963,38596.82966,11183.12181,8492.630966
216,28656.20908,27353.53974,10458.10735,32517.55085,17562.80632,27530.88944,15347.40298,17981.62103,5589.808976,24295.20666,21902.11381,114013.226,25726.90853,5108.596375,39345.08248,36308.49112,10013.9834,7722.619521
217,31754.57417,30282.3857,11050.40939,35858.5117,19312.48402,29104.13241,16396.60702,19734.34125,5991.121584,26829.53638,24142.06282,128308.0316,28394.8164,5820.719322,44316.72971,38884.36183,11350.21562,8602.681361
218,32310.28498,30807.69222,11156.6424,36457.73356,19626.29947,29000.78132,16327.68163,19619.19975,6010.672449,26953.00207,24251.18708,129004.4358,28524.78966,5776.661393,44009.1417,40238.24983,11358.73424,8608.291851
219,32219.12187,30721.51686,11139.21511,36359.43255,19574.81875,29298.54505,16526.26183,19950.93269,6062.288474,27278.96249,24539.28484,130843.0052,28867.93064,5751.321669,43832.23381,39986.27107,11828.7576,8917.856022
220,31311.30023,29863.36437,10965.67049,35380.53031,19062.16281,29997.61923,16992.47809,20729.758,6041.700381,27148.9466,24424.37123,130109.6547,28731.06193,5559.674501,42494.25963,39442.25257,12171.63889,9143.682595
221,30954.85746,29526.42345,10897.53075,34996.17878,18860.87601,29341.67337,16555.02434,19998.98114,5965.105107,26665.23969,23996.85038,127381.3214,28221.86005,5526.486986,42262.56282,38765.71259,11671.53439,8814.306545
222,30282.93329,28891.26189,10769.0817,34271.6443,18481.43372,29830.18885,16880.81788,20543.22698,5997.174597,26867.76177,24175.84805,128523.6407,28435.05656,5573.539041,42591.05416,38692.53031,11173.02928,8485.983883
223,28042.57134,26773.47563,10340.80068,31855.86652,17216.27896,28469.64372,15973.46316,19027.46941,5659.280205,24733.9245,22289.8714,116487.7999,26188.75008,5026.467246,38771.70248,35916.82355,10195.84848,7842.398485
224,30821.23233,29400.10928,10871.98617,34852.09108,18785.41657,29285.89677,16517.82663,19936.84148,5947.656273,26555.04854,23899.45873,126759.7917,28105.861,5716.306638,43587.77829,38888.93719,11335.68285,8593.109873
225,30793.61843,29374.00621,10866.70733,34822.31506,18769.82272,28557.15913,16031.82765,19124.96867,5928.106861,26431.59203,23790.34258,126063.4392,27975.89741,5607.169356,42825.84235,38262.10787,11252.61913,8538.402907
226,30823.19784,29401.96725,10872.36191,34854.21048,18786.52651,29425.65575,16611.03263,20092.54431,5983.64041,26782.29201,24100.30623,128041.5512,28345.0819,5646.721806,43101.97561,38350.80493,11168.30567,8482.872841
227,30721.21488,29305.56403,10852.86624,34744.24247,18728.93572,29402.54553,16595.6203,20066.79765,6000.372358,26887.95596,24193.69654,128637.5453,28456.31513,5772.514592,43980.19104,38471.51722,11398.70179,8634.615054
228,30653.50478,29241.55852,10839.92237,34671.2308,18690.69915,29121.9727,16408.5048,19754.21678,5949.267117,26565.22119,23908.44975,126817.1702,28116.56982,5631.782778,42997.67961,38608.85316,11390.24674,8629.04644
229,30574.60759,29166.97799,10824.83991,34586.15612,18646.14511,28940.63144,16287.56736,19552.18791,5921.168076,26387.7729,23751.61336,125816.2788,27929.76868,5545.836594,42397.65104,38309.88734,11937.91749,8989.750304
230,29126.80141,27798.38482,10548.0686,33024.98962,17828.55451,28434.63147,15950.11331,18988.46291,5635.928877,24586.4585,22159.53464,115656.0227,26033.51152,5087.433127,39197.33242,35863.54731,10479.69012,8029.340694
231,32126.9929,30634.42849,11121.60319,36260.09007,19522.7926,29240.44788,16487.51652,19886.20773,5949.649325,26567.63487,23910.58306,126830.7845,28119.11072,5692.851797,43424.02961,38525.64793,11353.76317,8605.01783
232,32870.45255,31337.21165,11263.72739,37061.76112,19942.63169,31346.06897,17891.76634,22232.04034,5972.962479,26714.85979,24040.70675,127661.202,28274.0955,5684.373735,43364.84049,39153.92599,11268.62566,8548.94504
233,32772.05826,31244.20076,11244.91775,36955.66276,19887.06745,32151.64141,18429.00685,23129.51335,5944.947262,26537.94087,23884.33823,126663.2964,28087.85163,5717.953638,43599.27674,39137.80062,11292.5798,8564.721582
234,31820.87613,30345.06013,11063.08407,35930.00498,19349.92541,30808.98328,17533.58105,21633.68333,6024.970738,27043.29721,24330.99379,129513.7427,28619.84403,5967.377019,45340.61236,39639.2567,11517.00231,8712.52949
235,32338.94273,30834.78204,11162.12079,36488.63515,19642.48279,31074.62069,17710.73604,21929.62494,6138.717004,27761.61639,24965.875,133565.399,29376.02401,5928.021961,45065.85719,41639.5481,12164.76301,9139.154043
236,31672.7764,30205.0633,11034.77244,35770.30934,19266.29201,31642.91171,18089.73233,22562.74722,6243.440479,28422.95573,25550.395,137295.6624,30072.22088,5741.285654,43762.16792,40118.146,13724.0027,10166.09183
237,28846.73689,27533.64332,10494.52979,32722.99662,17670.39928,28870.53435,16240.81924,19474.09407,5830.906061,25817.75915,23247.81082,122601.1345,27329.71093,4993.639581,38542.51793,36904.41772,11383.82685,8624.818207
238,31046.65842,29613.20176,10915.07997,35095.16758,18912.71693,30441.52641,17288.52213,21224.30659,6118.577889,27634.43584,24853.46739,132848.0412,29242.1401,5576.641236,42612.71196,38678.05647,13853.36122,10251.28922
239,31362.54076,29911.8014,10975.46593,35435.78286,19091.09884,29256.05611,16497.92573,19903.59656,6020.544614,27015.34579,24306.28913,129356.0836,28590.41936,5653.395504,43148.56767,39734.66989,11650.28847,8800.313678
240,32101.22319,30610.06871,11116.6769,36232.30265,19508.24019,29237.42905,16485.50325,19882.84451,6058.073548,27252.34481,24515.75899,130692.869,28839.91,5654.757329,43158.07517,41187.94248,11513.30106,8710.091787
241,32823.1893,31292.53429,11254.69227,37010.79726,19915.94166,29445.71611,16624.41099,20114.89318,6053.759785,27225.10296,24491.68148,130539.2122,28811.2323,5897.137835,44850.24136,42030.79169,11380.72094,8622.772608
242,32151.64788,30657.73455,11126.31638,36286.67549,19536.71551,29465.6585,16637.71068,20137.11063,6068.365546,27317.33981,24573.20436,131059.4712,28908.33073,5973.247981,45381.60016,43461.84694,11487.109,8692.841323
243,30985.34961,29555.2473,10903.35981,35029.05841,18878.09523,31353.26968,17622.65103,21086.42416,6237.796582,28043.40762,25228.33949,134435.3613,29677.39158,6110.581635,46544.81516,44148.78269,11412.56515,8643.745666
244,29895.25762,28524.79691,10694.97129,33853.61441,18262.5094,30356.46463,16957.87649,19975.90252,6001.194073,26549.23884,23907.7292,126007.5501,28104.46891,5415.367453,41691.21555,40067.64579,10213.10879,7853.766378
245,34528.25494,32904.31162,11580.64284,38849.36611,20878.80925,33209.50001,18860.58083,23154.41524,6424.228587,29220.74459,26268.92026,141076.0928,30916.78302,5947.269009,45404.65704,41668.36063,11349.96178,8602.514178
246,34227.1223,32619.65468,11523.07651,38524.65538,20708.75664,32533.04039,18409.44635,22400.78438,6329.12866,28620.17893,25738.11464,137688.6214,30284.56305,5768.951035,44159.7399,40101.58611,11349.76452,8602.38426
247,32980.01933,31440.78377,11284.67284,37179.90676,20004.50514,32677.9543,18506.09019,22562.23022,6289.433896,28369.50248,25516.55607,136274.6889,30020.67408,5982.645615,45651.63687,39902.76034,11534.43337,8724.009834
248,33938.83165,32347.13712,11467.96514,38213.79215,20545.95603,32824.19113,18603.61631,22725.14991,6510.366927,29764.71692,26749.70628,144144.3513,31489.42677,6175.294596,46996.60515,39695.73495,11434.79489,8658.386491
249,33388.44564,31826.86407,11362.75006,37620.31203,20235.14756,32600.41843,18454.38112,22475.84898,6509.980222,29762.27484,26747.54786,144130.5768,31486.85597,6033.95497,46009.85031,40263.6953,11589.69163,8760.403722
250,32459.54997,30948.79055,11185.17679,36618.68569,19710.5909,32711.131,18528.21591,22599.19176,6234.02536,28019.59197,25207.2902,134301.0299,29652.32067,5720.660001,43822.5987,39574.79914,11101.96498,8439.179904
251,29141.09896,27811.90012,10550.8018,33040.40664,17836.62848,31232.34727,17542.00724,20951.70679,5914.740622,26003.27655,23425.18438,122928.0673,27529.73032,5201.605079,40198.84527,37443.42758,11278.6148,8555.524031
252,33342.09877,31783.05296,11353.89011,37570.33629,20208.97502,32888.05286,18646.20603,22796.29706,6370.065131,28878.69688,25966.60387,139146.7836,30556.70684,5858.176602,44782.66329,40147.87805,15392.91456,11265.26129
253,34626.52436,32997.20448,11599.42861,38955.32983,20934.30298,32212.25141,18195.51048,22043.39945,6295.073468,28405.11695,25548.03367,136475.5712,30058.1657,6145.948133,46791.72443,41261.92289,12986.3292,9680.249404
