,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
119,53460.62656,50870.02479,16499.00274,59686.09173,31930.20218,54576.11634,32470.94916,44266.7353,14546.49042,68304.97512,61289.12466,335988.1816,72228.74113,10771.06263,80512.70069,74438.74277,21115.73434,15259.84616,1.10E+06
120,51403.78703,48896.89586,15564.49902,57292.37774,30618.64535,41621.7858,24470.77861,32526.38364,12302.98883,60327.3495,53996.86174,303941.1386,63745.60596,10129.59308,75421.03336,59528.32758,17662.05757,12759.75166,9.72E+05
121,57419.79525,54583.75356,16714.55522,63779.42731,34015.94526,39281.18911,22909.82233,29918.76916,11940.06593,58035.45468,51971.18707,291013.7793,61332.91113,10776.75526,79939.16058,53051.7447,19472.17436,13951.92073,9.70E+05
122,58801.67736,55890.02953,16978.72409,65269.50802,34796.30789,41010.05476,24062.81195,31844.86566,12244.50271,59958.00373,53670.41815,301857.8556,63356.7929,10597.78489,78689.68875,59247.29306,15888.17689,11591.44822,9.96E+05
123,54520.97809,51843.53778,16160.39996,60653.6386,32378.95427,45654.37363,27160.1327,37019.01341,11186.45973,53276.35526,47764.89143,264170.2315,56322.97153,11011.25845,81576.33169,80556.33392,17011.21309,12331.09608,9.61E+05
124,49292.90762,46901.50783,15160.97066,55016.22072,29426.61067,48064.66184,28767.56662,39704.2699,11873.93169,57617.81024,51602.05504,288658.0691,60893.25369,10698.4382,79392.39427,80210.06212,14740.7603,10835.74307,9.79E+05
125,49632.35055,47222.37901,15225.86061,55382.24135,29618.29748,41558.84419,24428.80251,32456.26158,10297.15097,47660.28047,42801.1643,232492.9415,50410.88754,10253.81072,76288.25194,62621.09845,18929.56431,13594.54991,8.61E+05
126,56879.68204,54073.19127,16611.30394,63197.02432,33710.93794,37675.43143,21838.93406,28129.82492,9648.566615,43564.40468,39181.05408,209390.2853,46099.12843,14597.59649,106614.1537,50534.42236,29266.74237,20402.76474,8.81E+05
127,52863.48542,50276.73058,15843.54372,58866.36758,31442.9516,42906.14997,25327.32784,33957.26945,9443.493317,42269.34606,38036.42587,202085.5486,44735.81052,13156.6174,96554.03733,61409.33214,22362.83845,15855.75387,8.57E+05
128,46763.05618,44510.07074,14677.3491,52288.28699,27997.9783,40724.43515,23872.33072,31526.66226,9900.269024,45153.93085,40585.9453,218355.9568,47772.43453,9587.062594,71633.38657,69971.78119,18658.28532,13415.88166,8.27E+05
129,49963.91585,47535.80356,15289.24462,55739.76754,29805.53572,42457.01996,25027.80067,33456.90221,10117.66494,46526.80803,41799.35288,226099.6265,49217.67262,8655.373674,65128.85155,55465.82861,15743.64667,11496.25853,8.30E+05
130,45826.96254,43625.19307,14498.39982,51278.89909,27469.35687,39896.99641,23320.50746,30604.82842,9876.603225,45004.47894,40453.85331,217512.978,47615.10538,7808.405981,59215.79313,48226.30017,18323.39077,13195.31526,7.84E+05
131,42507.85485,40487.68188,13863.8993,47699.91195,25595.02362,40074.58071,23438.93937,30802.67172,9943.924571,45429.62005,40829.61121,219910.9729,48062.65461,9037.444842,67796.26042,47695.42862,16368.15011,11907.56551,7.81E+05
132,46572.2862,44329.73825,14640.88036,52082.5801,27890.24858,44125.56002,26140.55884,35315.79111,10250.39213,47364.99372,42540.17724,230827.386,50100.03697,11224.84531,83067.47659,48926.55174,14812.25627,10882.83136,8.41E+05
133,42598.82117,40573.67121,13881.28897,47798.00074,25646.39321,44474.5998,26373.33531,35704.64972,10545.05821,49225.83977,44184.87258,241323.4286,52058.96354,9564.360286,71474.89164,58539.62231,15523.72058,11351.41202,8.41E+05
134,41746.11467,39767.61837,13718.28048,46878.52904,25164.86133,37515.25954,21732.11458,27951.38044,11563.73402,55658.88056,49870.6692,277608.7891,58831.07375,10105.2986,75251.42278,47327.39003,17082.05163,12377.75138,8.70E+05
135,45871.89336,43667.66562,14506.98907,51327.34791,27494.72975,37093.87855,21451.09337,27481.92786,11463.819,55027.90712,49312.98789,274049.8036,58166.84329,9433.461602,70561.02968,50969.54531,17910.54497,12923.40905,8.79E+05
136,43531.44368,41455.26767,14059.57468,48803.64572,26173.05445,37413.24458,21664.08026,27837.72751,10237.92536,47286.26479,42470.59325,230383.3181,50017.15844,8217.808962,62074.01755,52694.02955,17500.7752,12653.52876,7.94E+05
137,44491.72696,42363.0115,14243.14819,49839.11725,26715.33601,39003.46359,22724.60571,29609.36042,10636.96206,49806.22187,44697.83911,244597.0552,52669.93613,9610.045247,71793.83869,54728.41904,14854.32709,10910.53981,8.33E+05
138,53816.0572,51177.18483,16025.64305,59893.52381,31980.8784,36730.25604,21208.5916,27076.8229,10965.6614,51881.99147,46532.49307,256305.3671,54855.11432,9132.549695,68460.22973,61793.06909,15171.13787,11119.19596,8.84E+05
139,51561.75136,49046.21758,15594.69643,57462.71035,30707.84938,35263.19665,20230.20196,25442.3998,9992.994308,45739.50041,41103.49672,221658.8431,48388.86799,8566.142227,64505.8871,52108.73988,13083.09833,9743.982952,8.00E+05
140,54284.57767,51620.07141,16115.20823,60398.7285,32245.45659,34300.03835,19587.8666,24369.36336,9809.462288,44580.47713,40079.10237,215121.4094,47168.7555,9178.893952,68783.77961,58095.2814,14567.60013,10721.69728,8.11E+05
141,51503.19524,48990.86521,15583.50249,57399.56941,30674.78216,38112.64041,22130.51103,28616.91117,9231.185025,40928.59771,36851.41513,194523.1005,43324.39469,11284.92006,83486.88522,73106.22974,13606.75409,10088.8702,8.09E+05
142,45344.88349,43169.48975,14406.2427,50759.07423,27197.12202,38266.80882,22233.32676,28788.66727,9014.622148,39560.98124,35642.65719,186809.1036,41884.69459,10965.21299,81254.86788,71260.46882,14961.41044,10981.06645,7.73E+05
143,47826.50513,45515.3358,14880.64437,53435.00185,28598.51854,41064.33628,24099.01258,31905.33967,8809.277349,38264.20806,34496.51359,179494.6961,40519.57175,13363.65795,97999.4796,62307.37866,12736.03669,9515.403141,7.85E+05
144,50436.27701,47982.32068,15379.54401,56249.11363,30072.28278,45533.00513,27079.19141,36883.79907,9134.203913,40316.15218,36310.10957,191068.6211,42679.6687,13523.12812,99112.81181,63820.49252,13547.63664,10049.93459,8.29E+05
145,47391.23376,45103.87919,14797.43529,52965.64961,28352.71645,45298.50448,26922.80168,36622.54633,8863.939558,38609.40543,34801.61379,181441.7708,40882.96362,11916.17359,87893.94702,65826.06918,13565.9055,10061.96673,7.91E+05
146,41427.91014,39466.82358,13657.4506,46535.40973,24985.16805,40489.27603,23715.50186,31264.67593,8742.774693,37844.23705,34125.32525,177125.8631,40077.46514,7883.17772,59737.80792,52320.48942,13008.56041,9694.891201,7.02E+05
147,40917.22736,38984.08151,13559.82542,45984.74152,24696.78039,41345.69866,24286.65464,32218.80018,8944.603978,39118.80941,35251.84682,184315.0476,41419.217,7832.731423,59385.61987,52695.81341,14561.17859,10717.46797,7.16E+05
148,38622.83099,36815.21718,13121.21485,43510.69853,23401.11185,38648.87366,22488.12782,29214.31849,9063.880789,39872.05453,35917.59708,188563.7026,42212.16378,8211.778396,62031.91548,52123.08339,13610.22113,10091.15365,7.08E+05
149,42552.85655,40530.22143,13872.5021,47748.43719,25620.43653,38965.02027,22698.96766,29566.53144,9051.477431,39793.72607,35848.36704,188121.8934,42129.70683,7926.294609,60038.82611,53797.56981,12327.19758,9246.135799,7.20E+05
150,41119.63246,39175.41254,13598.51839,46202.99454,24811.08057,36028.41135,20740.52768,26294.91102,8768.49544,38006.66618,34268.88706,178042.0393,40248.45549,7882.833647,59735.40579,50363.80466,11953.43003,8999.967089,6.86E+05
151,38745.63775,36931.30487,13144.69133,43643.1208,23470.46205,34598.94254,19787.20739,24702.36687,7571.24101,33025.18079,29765.49713,155340.1718,34968.9798,7284.743835,55151.01934,48755.793,12316.10338,9238.828994,6.28E+05
152,36827.02387,35117.66306,12777.9176,41574.28332,22387.00164,34048.06451,19419.82392,24088.64408,7515.411021,32672.60877,29453.87889,153351.5005,34597.82459,6887.001697,52374.20445,45076.4096,12944.26801,9652.547299,6.11E+05
153,35630.07065,33986.19807,12549.10085,40283.61106,21711.0702,33687.70428,19179.49779,23687.17357,7588.906246,33136.73855,29864.09664,155969.4097,35086.41748,6427.591961,49166.86062,41822.87809,11376.95799,8620.294273,6.00E+05
154,41451.383,39489.01219,13661.93781,46560.72048,24998.42342,36584.77949,21111.57252,26914.75023,8306.40627,37667.82378,33868.86359,181526.8508,39856.32484,7868.012835,59223.07983,46002.63712,12332.02768,9249.316971,6.87E+05
155,39632.93531,37770.05622,13314.31245,44599.89198,23971.52784,35604.45699,20457.79028,25822.59149,8005.190407,35765.61514,32187.61022,170797.5039,37853.85555,7629.010694,57554.49951,47830.54981,12198.26574,9161.219423,6.60E+05
156,37980.40191,36207.93696,12998.40426,42817.96854,23038.32573,34407.03631,19659.22411,24488.56777,8077.009525,36219.16013,32588.47269,173355.7099,38331.30577,10221.11297,75651.11916,50374.56912,12131.89344,9117.50567,6.78E+05
157,41435.88177,39474.35907,13658.9745,46544.00553,24989.66972,35652.09006,20489.55702,25875.65859,9064.769691,42456.96551,38101.71191,208539.8513,44897.8902,9232.387133,68748.38404,45785.76426,12733.17908,9513.521079,7.37E+05
158,39206.04839,37366.52532,13232.70619,44139.58067,23730.46054,35626.3631,20472.39958,25846.99667,8722.942266,40298.29074,36193.7828,196363.9154,42625.4371,7386.887871,55864.13232,43239.62578,13995.82095,10345.11525,6.95E+05
159,37631.1744,35877.81654,12931.64383,42441.39721,22841.11347,33064.57067,18763.92669,22992.9522,7886.259451,35014.55412,31523.79037,166561.1683,37063.208,6263.279663,48019.72334,45395.50941,11830.33561,8918.895323,6.25E+05
160,32818.52743,31328.48126,12011.62939,37251.92966,20123.36367,29937.49342,16678.46238,19509.13463,7026.892203,29587.56301,26727.18349,135950.3988,31350.17382,5746.091823,44409.00485,45765.48539,11484.30888,8690.997121,5.46E+05
161,34259.96886,32691.0579,12287.18397,38806.23306,20937.36004,33481.68898,19042.10509,23457.65582,7631.48068,33405.6004,30101.72826,157485.9164,35369.45037,7115.572147,53969.95649,48937.09045,11939.65396,8990.89397,6.10E+05
162,33998.69811,32444.08192,12237.23789,38524.50534,20789.81784,39711.04063,23196.49257,30397.6586,8482.874956,38782.24139,34853.83354,187812.6876,41029.4806,8332.14391,62463.38543,46934.88435,12383.529,9283.236487,6.82E+05
163,35643.44435,33998.84006,12551.65744,40298.0319,21718.62246,35271.95472,20236.04276,25452.157,8162.950231,36761.88438,33068.1556,176416.9286,38902.63565,7142.603986,54158.67779,44347.19475,12068.28549,9075.612557,6.45E+05
164,36485.91984,34795.22166,12712.71011,41206.47153,22194.37679,34823.30775,19936.83773,24952.32791,7987.971551,35656.87632,32091.5022,170184.166,37739.38538,7015.810803,53273.47816,43505.06908,11810.69887,8905.962283,6.35E+05
165,37680.09607,35924.06159,12940.99599,42494.14935,22868.74003,40682.04024,23844.05733,31479.43089,9442.283778,44841.00516,40208.82812,221986.9506,47407.58659,6656.990163,50768.39157,42916.86712,11885.29635,8955.093266,7.33E+05
166,36113.77304,34443.43592,12641.56829,40805.18638,21984.22177,37739.83527,21881.88532,28201.57602,8417.034895,38366.45474,34486.34352,185467.4564,40591.77888,6138.841058,47150.96205,44688.65431,11441.77502,8662.983708,6.59E+05
167,32714.66864,31230.30483,11991.77512,37139.93893,20064.71357,33488.08031,19046.36751,23464.77628,7212.938582,30762.46471,27765.61187,142577.3942,32587.00164,5532.061656,42914.76499,45901.76504,10270.75741,7891.73459,5.63E+05
168,34134.33932,32572.30186,12263.16788,38670.76697,20866.41578,32717.49055,18532.45713,22606.27681,7333.332531,31522.76468,28437.5975,146865.8418,33387.37511,6343.485865,48579.67853,46638.80899,11903.40429,8967.019416,5.82E+05
169,33940.59806,32389.16066,12226.13114,38461.85616,20757.00816,31938.01249,18012.6191,21737.87506,7290.352573,31251.3419,28197.70244,145334.8903,33101.64631,6285.122333,48172.21674,46644.81321,11654.27034,8802.936197,5.76E+05
170,33607.42296,32074.21438,12162.43939,38102.59412,20568.86085,32039.2097,18080.10805,21850.61695,7356.516286,31669.17244,28566.99894,147691.6501,33541.49965,6371.142694,48772.76317,45961.27142,11610.46679,8774.086543,5.79E+05
171,33667.77799,32131.26724,12173.97722,38167.67483,20602.94394,31231.15788,17541.21403,20950.38172,7312.841165,31393.35963,28323.22379,146135.9368,33251.14945,6295.74228,48246.35932,47175.22575,11534.89066,8724.311012,5.75E+05
172,33354.87806,31835.48683,12114.16139,37830.27547,20426.24623,31175.91381,17504.37147,20888.83534,7300.520333,31315.55233,28254.45436,145697.0672,33169.24111,6048.368605,46519.33359,45403.57146,11692.82988,8828.332067,5.69E+05
173,32678.76327,31196.36393,11984.91123,37101.22224,20044.43745,31651.33875,17821.43487,21418.49727,7218.974543,30800.58242,27799.30193,142792.3959,32627.12843,6003.608041,46206.84018,42843.29372,11614.12347,8776.494888,5.61E+05
174,30285.10322,28933.66687,11527.32483,34520.14342,18692.71372,29842.69935,16615.24372,19403.52635,6863.632354,28556.56054,25815.93941,130135.0624,30264.8298,5690.354884,44019.88047,40384.23866,11243.79471,8532.591013,5.21E+05
175,33219.74533,31707.74754,12088.32861,37684.56211,20349.93542,31155.94194,17491.05212,20866.58506,7176.317072,30531.19617,27561.20684,141272.9314,32343.54352,6097.765303,46864.19393,42885.56965,11663.97576,8809.328323,5.60E+05
176,33048.05659,31545.45231,12055.50756,37499.43049,20252.98108,30887.07524,17311.7435,20567.04575,7166.250016,30467.6217,27505.017,140914.3416,32276.61819,6178.106514,47425.09168,42441.94444,12095.58722,9093.593869,5.59E+05
177,33106.96909,31601.14157,12066.76963,37562.95572,20286.24956,31087.51822,17445.41998,20790.35548,7184.268621,30581.41101,27605.58886,141556.1666,32396.40505,6221.764271,47729.88591,42915.63835,12968.00418,9668.180286,5.63E+05
178,33315.91028,31798.65107,12106.71208,37788.25659,20404.24073,30660.77633,17160.82357,20314.93043,7203.862862,30705.15062,27714.95523,142254.1159,32526.66667,6142.748346,47178.24057,42699.76122,12295.62574,9225.342125,5.61E+05
179,32903.40621,31408.71611,12027.85533,37343.45428,20171.29557,30783.32527,17242.5521,20451.45988,7205.694411,30716.71704,27725.17812,142319.3559,32538.84272,6082.810623,46759.78865,42467.38529,11925.68455,8981.693517,5.59E+05
180,32550.81287,31075.41401,11960.45147,36963.25359,19972.18259,30558.89048,17092.87536,20201.42133,7167.348778,30474.56049,27511.1498,140953.4796,32283.92271,5933.196753,45715.26764,42434.32083,11407.43234,8640.365125,5.53E+05
181,30088.50919,28747.82898,11489.74274,34308.15647,18581.69511,30401.49226,16805.29399,19256.97472,6463.118098,27574.85098,24887.93846,127835.3857,29210.11956,5465.354597,42244.62568,39105.25005,10312.44918,7919.193396,5.11E+05
182,33357.16824,31837.65171,12114.5992,37832.74496,20427.53952,32127.5627,17956.41947,21179.95713,6796.367621,29679.35543,26747.98952,139705.7757,31425.54715,6184.909589,47268.15933,41804.48974,11548.55853,8733.31287,5.57E+05
183,32945.03085,31448.06336,12035.81254,37388.33804,20194.80141,31560.94772,17578.54095,20548.7021,6793.872297,29663.59721,26734.06173,139616.8919,31408.95835,5972.013878,45781.83962,41603.92688,12078.22492,9082.158808,5.52E+05
184,32833.62854,31342.75615,12014.51621,37268.21316,20131.89142,31357.78532,17443.05088,20322.36272,6720.970977,29203.218,26327.15889,137020.1377,30924.31371,6011.486367,46057.41463,41582.43241,11464.66388,8678.058641,5.47E+05
185,32988.23554,31488.90422,12044.07181,37434.92557,20219.19954,31541.4838,17565.56036,20527.01772,6686.407889,28984.9486,26134.24306,135788.9962,30694.53988,5878.602111,45129.6905,41569.24659,11479.00258,8687.502318,5.45E+05
186,33233.01132,31720.28772,12090.86461,37698.86681,20357.42686,31614.33653,17614.14623,20608.18157,6667.60419,28866.20134,26029.28915,135119.2061,30569.53375,6065.217246,46432.53381,42617.22732,12000.6748,9031.083174,5.48E+05
187,33158.86778,31650.20075,12076.69089,37618.91798,20315.55727,31653.43503,17640.22123,20651.74047,6642.755221,28709.27758,25890.59322,134234.0826,30404.33894,5978.311715,45825.80763,42408.45951,12538.47621,9385.286957,5.47E+05
188,30709.65176,29334.98733,11608.48407,34977.93326,18932.46052,30347.51179,16769.29413,19196.8361,6354.746211,26890.47155,24283.05465,123975.1655,28489.66821,5353.498619,41463.70932,42611.2118,10359.54454,7950.211078,5.10E+05
189,32728.06052,31242.96401,11994.33519,37154.37938,20072.2761,31597.34904,17602.81719,20589.25613,6661.348839,28826.69816,25994.37456,134896.3897,30527.94847,5907.465068,45331.19565,43267.99219,11615.77273,8777.581112,5.45E+05
190,32631.48962,31151.67674,11975.87412,37050.24717,20017.74155,31264.88629,17381.09603,20218.86567,6664.834169,28848.70837,26013.82812,135020.5376,30551.11878,6017.457076,46099.09881,40998.84874,11677.54554,8818.265575,5.42E+05
191,33088.73206,31583.90233,12063.28333,37543.29077,20275.95093,32138.8133,17963.92256,21192.49121,6688.610573,28998.85877,26146.53746,135867.4561,30709.18323,5913.205403,45371.27149,41191.77741,12305.31779,9231.725451,5.48E+05
192,33754.5457,32213.28767,12190.56425,38261.23628,20651.94253,31969.66027,17851.11351,21004.04102,6760.086613,29450.23719,26545.48502,138413.4416,31184.35267,6060.551568,46399.96064,41842.96971,11451.19894,8669.190438,5.55E+05
193,33071.6015,31567.70903,12060.00855,37524.81892,20266.27713,31600.65992,17605.02523,20592.94472,6674.54797,28910.05201,26068.04625,135366.5444,30615.69569,5901.293677,45288.11042,42265.1881,11376.14884,8619.761358,5.45E+05
194,32356.50204,30891.7344,11923.30585,36753.7286,19862.45332,31342.4467,17432.82147,20305.27425,6637.894819,28678.58365,25863.46461,134060.9545,30372.02721,6508.019743,49523.93513,41050.64554,11354.34232,8605.399269,5.44E+05
195,30115.86602,28773.68906,11494.97243,34337.65529,18597.14379,30025.91549,16554.81986,18838.55175,6350.497312,26863.63932,24259.33918,123823.8192,28461.42172,5345.783624,41409.84751,38328.16257,10148.85411,7811.447314,5.02E+05
196,32661.03073,31179.60158,11981.52138,37082.10128,20034.42371,31343.29654,17433.38823,20306.22104,6655.814061,28791.74548,25963.48188,134699.2402,30491.15351,5812.944047,44671.30233,40675.46217,11245.33708,8533.606845,5.40E+05
197,32649.11515,31168.33794,11979.24352,37069.25274,20027.69487,31508.09406,17543.29257,20489.81884,6649.282586,28750.49855,25927.02608,134466.5882,30447.73257,5790.663274,44515.75035,41160.53061,11340.35653,8596.188027,5.40E+05
198,32609.17765,31130.58551,11971.60883,37026.18821,20005.14176,31276.86546,17389.085,20232.21143,6668.774469,28873.59177,26035.82113,135160.8915,30577.31371,5775.361512,44408.92193,40920.61763,11250.70493,8537.142187,5.40E+05
199,32662.85274,31181.32391,11981.86968,37084.06596,20035.45262,31664.08549,17647.32408,20663.60594,6623.822811,28589.7175,25784.92091,133559.7078,30278.47715,5804.702757,44613.76622,42025.08501,11434.52055,8658.205809,5.40E+05
200,33032.58895,31530.83095,12052.55067,37482.75177,20244.24635,31325.44963,17421.48603,20286.33813,6630.925136,28634.5694,25824.56294,133812.6935,30325.69308,5781.752486,44453.54016,43139.36705,11300.56408,8569.980141,5.42E+05
201,32316.33352,30853.7636,11915.62699,36710.41497,19839.76975,31413.45681,17480.17849,20384.38528,6596.837732,28419.304,25634.30217,132598.4959,30099.08158,5941.574048,45569.32562,43253.23523,11026.59318,8389.538949,5.38E+05
202,29633.73493,28317.93654,11402.80536,33817.7743,18324.87954,29856.84297,16442.0645,18650.19125,6273.217849,26375.6117,23827.99949,121071.115,27947.67139,5209.06121,40455.32748,38104.50682,10295.56234,7908.071478,4.94E+05
203,32672.39865,31190.34754,11983.69454,37094.35929,20040.84329,31320.97755,17418.50358,20281.35588,6623.528239,28587.85725,25783.27674,133549.2151,30276.51884,5744.549148,44193.8071,41648.7611,12665.42272,9468.895761,5.41E+05
204,32668.71379,31186.86428,11982.99012,37090.38591,20038.76241,31355.74233,17441.68839,20320.08666,6634.551571,28657.4707,25844.80409,133941.8676,30349.80145,5734.743809,44125.35167,41620.42037,11470.80596,8682.103906,5.39E+05
205,32602.72341,31124.4844,11970.375,37019.22862,20001.49699,31693.32034,17666.82095,20696.17593,6703.292041,29091.57372,26228.4829,136390.4118,30806.78495,5875.965891,45111.28588,41522.07339,11491.16871,8695.515107,5.45E+05
206,33220.03774,31708.02395,12088.38451,37684.87742,20350.10055,32022.04331,17886.04804,21062.39997,6682.035801,28957.33842,26109.84,135633.2618,30665.47444,5859.586407,44996.93341,41886.25648,11602.77282,8769.019183,5.47E+05
207,33725.98539,32186.28997,12185.10449,38230.43975,20635.81424,31394.76051,17467.70983,20363.55608,6636.622986,28670.5519,25856.36581,134015.6517,30363.57213,5794.307604,44541.19304,41914.16055,11662.57694,8808.407045,5.44E+05
208,32461.54882,30991.03381,11943.38722,36867.00034,19921.77428,31292.21288,17399.32027,20249.3097,6611.497343,28511.88093,25716.12561,133120.6731,30196.538,5757.704029,44285.64718,42094.3983,12206.01615,9166.323954,5.39E+05
209,29638.79483,28322.7196,11403.77264,33823.23038,18327.73692,29846.25413,16435.00276,18638.39443,6354.623983,26889.69966,24282.37243,123970.8117,28488.85564,5243.834311,40698.09398,39641.04571,10223.78352,7860.796909,5.00E+05
210,32555.17581,31079.53825,11961.28552,36967.95814,19974.64638,31380.84011,17458.42624,20348.04762,6706.672198,29112.91976,26247.34944,136510.8134,30829.25608,5818.24196,44708.28942,41465.5573,11401.88194,8636.709549,5.43E+05
211,32708.90243,31224.85411,11990.67282,37133.72125,20061.45734,31221.66382,17352.27073,20170.71233,6604.400371,28467.06283,25676.51346,132867.8781,30149.35765,5855.217227,44966.43022,41313.65593,11382.2349,8623.769726,5.38E+05
212,32605.35504,31126.97205,11970.87808,37022.0663,20002.9831,29559.21062,16517.48942,19472.24304,6681.33479,28780.9583,25960.65038,134278.6594,30482.15968,5849.734204,44928.1508,42272.62852,11189.24404,8496.663153,5.37E+05
213,32338.68325,30874.89052,11919.8995,36734.51464,19852.39087,29808.50871,16683.74763,19749.98132,6670.158246,28710.3773,25898.26787,133880.5495,30407.85853,5922.36737,45435.23525,42008.4598,11219.13704,8516.351118,5.37E+05
214,32211.17369,30754.35732,11895.52401,36597.02134,19780.38495,29753.92454,16647.34516,19689.17013,6661.141492,28653.43558,25847.94034,133559.3715,30347.91556,5833.690752,44816.14432,42095.95811,11219.44676,8516.555106,5.35E+05
215,32069.37278,30620.31468,11868.41649,36444.1177,19700.30856,29540.1024,16504.74604,19450.95493,6599.713784,28265.51339,25505.07812,131371.3088,29939.54696,5752.076152,44246.35647,41692.10993,11193.78291,8499.65252,5.29E+05
216,30364.73957,29008.94613,11542.54859,34606.01514,18737.68516,28680.9366,15931.76384,18493.77457,6313.549117,26458.35457,23907.83385,121178.0874,28037.13734,5338.989521,41362.41485,39379.38984,10026.99982,7731.19232,4.97E+05
217,33527.90219,31999.04438,12147.23772,38016.84703,20523.95468,30294.16451,17007.63404,20291.04126,6728.019926,29075.77966,26221.2261,135941.5898,30792.52033,6089.581757,46602.63331,42022.93371,11358.97891,8608.452996,5.47E+05
218,34242.90582,32674.92842,12283.9221,38787.83401,20927.72437,30167.86273,16923.40272,20150.33083,6755.948729,29252.15287,26377.1123,136936.4173,30978.18974,6041.670805,46268.14563,43695.20123,11374.5426,8618.703466,5.52E+05
219,34125.1421,32563.60784,12261.40968,38660.84963,20861.22202,30559.162,17184.36226,20586.26994,6815.776462,29629.97106,26711.04417,139067.4886,31375.92177,5996.009306,45949.36238,43332.20896,11922.25846,8979.437046,5.57E+05
220,32996.74479,31496.94791,12045.69849,37444.10108,20224.00479,31374.88007,17728.36895,21495.046,6792.961293,29485.89096,26583.70002,138254.8095,31224.24757,5789.694274,44508.98533,42713.47334,12375.32215,9277.831337,5.52E+05
221,32564.49915,31088.35148,11963.06782,36978.01148,19979.91137,30605.64855,17215.36439,20638.05973,6697.255141,28881.49693,26049.51072,134845.7443,30587.99745,5736.619437,44138.44626,41889.19795,11778.4302,8884.709672,5.41E+05
222,31857.82964,30420.34559,11827.97664,36216.01117,19580.84804,31149.9301,17578.34862,21244.4335,6747.180994,29196.78374,26328.17469,136624.1094,30919.90224,5797.692359,44564.82351,41753.46549,11210.74418,8510.823455,5.42E+05
223,29598.87928,28284.98793,11396.14215,33780.18953,18305.19621,29817.74884,16689.90992,19760.27557,6398.006569,26991.71192,24379.2379,124186.4725,28598.60662,5247.505004,40723.72072,38971.92775,10240.03222,7871.498534,5.01E+05
224,32388.16086,30921.66109,11929.35794,36787.86625,19880.33137,30515.37984,17155.16371,20537.49306,6675.352421,28743.17904,25927.25945,134065.5666,30442.38917,5974.911545,45802.06952,41979.5706,11350.996,8603.195332,5.40E+05
225,32358.43555,30893.56213,11923.67547,36755.81351,19863.54519,29648.78742,16577.22865,19572.03885,6650.000429,28583.07864,25785.75587,133162.5255,30273.85028,5832.94648,44810.94822,41295.28393,11261.95298,8544.550316,5.34E+05
226,32398.77166,30931.69135,11931.38636,36799.30786,19886.3234,30690.02982,17271.6387,20732.0673,6718.873012,29018.01597,26170.17209,135615.7756,30731.71207,5870.03211,45069.85951,41381.43491,11178.03106,8489.278127,5.41E+05
227,32264.20611,30804.48821,11905.662,36654.2061,19810.33289,30652.48743,17246.60148,20690.24203,6743.028526,29170.56049,26304.99746,136476.198,30892.29682,6037.555271,46239.41326,41509.57628,11406.88133,8640.002219,5.43E+05
228,32197.92217,30741.83083,11892.99077,36582.73226,19772.90169,30314.37524,17021.11268,20313.55765,6674.553436,28738.13336,25922.79987,134037.1067,30437.07755,5867.704733,45053.61106,41669.74052,11435.77802,8659.033994,5.37E+05
229,32196.50728,30740.49335,11892.72029,36581.20658,19772.10268,30111.62862,16885.89989,20087.68147,6652.200126,28596.96995,25798.0336,133240.879,30288.47377,5774.098307,44400.10293,41398.93707,12161.69796,9137.135358,5.36E+05
230,30976.61479,29587.34415,11659.51833,35265.79896,19083.21721,29776.53873,16662.42668,19714.36417,6369.487616,26811.61185,24220.05774,123170.6238,28409.01392,5324.36074,41260.28482,38911.0443,10588.97957,8101.320306,5.06E+05
231,34042.40291,32485.39552,12245.59276,38571.63213,20814.49838,30480.87712,17132.15367,20499.05424,6677.006672,28753.6258,25936.49274,134124.4912,30453.38655,5941.583449,45569.39125,41646.78699,11368.77413,8614.904268,5.45E+05
232,34933.0473,33327.31057,12415.85368,39532.01219,21317.45416,33010.91113,18819.44669,23317.71725,6706.910222,28942.46974,26103.4011,135189.6595,30652.18398,5916.035109,45391.02692,42326.24575,11281.43831,8557.383636,5.58E+05
233,34781.98057,33184.50907,12386.97486,39369.11723,21232.14526,34015.8389,19489.63833,24437.28826,6673.186208,28729.49918,25915.1686,133988.4058,30427.98828,5958.53309,45687.72424,42290.82762,11313.22946,8578.321743,5.58E+05
234,33611.728,32078.28388,12163.26236,38107.23624,20571.29195,32359.91434,18385.2935,22592.45404,6769.97726,29340.74446,26455.41333,137436.1153,31071.45077,6274.208098,47891.59197,42942.66148,11544.88949,8730.896384,5.58E+05
235,34258.49377,32689.66352,12286.90199,38804.64247,20936.52704,32678.21422,18597.56937,22947.06591,6912.00214,30237.64595,27248.13323,142495.0594,32015.62568,6229.567444,47579.9357,45418.29405,12377.40901,9279.205771,5.73E+05
236,33578.57155,32046.9415,12156.92398,38071.48371,20552.56817,33394.30078,19075.13127,23744.84439,7055.670775,31144.92792,28050.02785,147612.5543,32970.7282,6011.449074,46057.15428,43572.46564,14377.83246,10596.71356,5.80E+05
237,30629.45643,29259.17968,11593.15345,34891.4588,18887.17342,30314.89396,17021.45862,20314.13554,6614.3475,28357.92678,25586.75703,131892.5636,30036.83124,5208.189272,40449.2401,40181.86512,11688.68735,8825.603737,5.22E+05
